location_tag,water_location,state,shore_pixels
klyuchi,pp_nav_00479,navigable,78
klyuchi,pp_nav_00485,navigable,41
vienne,pp_nav_00920,improvable,49
vienne,pp_nav_00936,navigable,51
afikpo,pp_nav_01972,navigable,84
afikpo,pp_nav_01978,navigable,51
afikpo,pp_nav_01980,navigable,15
lyubichi,pp_nav_00559,navigable,32
lyubichi,pp_nav_00569,navigable,27
curitibanos,pp_nav_02565,improvable,21
mayumba,pp_nav_02217,navigable,20
kaeti,pp_nav_02256,navigable,31
kaeti,pp_nav_02271,navigable,38
kaeti,pp_nav_02277,navigable,94
sanaga,pp_nav_01998,improvable,19
sanaga,pp_nav_02007,navigable,61
sanaga,pp_nav_02015,improvable,31
xiangru,pp_nav_01321,navigable,48
abingdon,pp_nav_00689,improvable,38
karymkary,pp_nav_00167,navigable,68
karymkary,pp_nav_00178,navigable,66
ziryanka,pp_nav_00065,navigable,42
ziryanka,pp_nav_00075,improvable,87
k_alii_xkalaan,pp_nav_00513,improvable,99
k_alii_xkalaan,pp_nav_00539,improvable,33
romang,pp_nav_02576,navigable,26
romang,pp_nav_02582,navigable,95
romang,pp_nav_02588,navigable,68
nishnabotna,pp_nav_01033,navigable,1
nishnabotna,pp_nav_01041,navigable,10
kwomtari,pp_nav_02220,navigable,3
fengjie,pp_nav_01328,improvable,12
fengjie,pp_nav_01332,navigable,42
siang,pp_nav_01416,barrier,3
siang,pp_nav_01431,navigable,84
siang,pp_nav_01448,navigable,51
chymnaii,pp_nav_00193,improvable,72
chymnaii,pp_nav_00206,navigable,26
diaomen,pp_nav_01369,barrier,73
diaomen,pp_nav_01398,barrier,7
shilovo,pp_nav_00573,navigable,3
shilovo,pp_nav_00583,improvable,14
boma,pp_nav_02130,navigable,48
boma,pp_nav_02144,navigable,3
umuarama,pp_nav_02534,navigable,50
umuarama,pp_nav_02536,improvable,45
umuarama,pp_nav_02537,navigable,44
umuarama,pp_nav_02538,navigable,95
umuarama,pp_nav_02541,navigable,29
umuarama,pp_nav_02542,navigable,45
kawahib,pp_nav_02321,navigable,60
shayang,pp_nav_01310,navigable,1
shayang,pp_nav_01342,navigable,29
ostrechiny,pp_nav_00243,navigable,95
ostrechiny,pp_nav_00248,improvable,19
orlov,pp_nav_00366,navigable,3
lucala,pp_nav_02339,barrier,36
lucala,pp_nav_02343,improvable,28
biobio,pp_nav_02611,navigable,6
xiaxian,pp_nav_01206,improvable,8
maganasipi,pp_nav_00880,improvable,7
maganasipi,pp_nav_00897,navigable,46
khulm,pp_nav_01138,navigable,46
lingbao,pp_nav_01212,navigable,7
lingbao,pp_nav_01220,navigable,17
jataizinho,pp_nav_02529,improvable,12
jataizinho,pp_nav_02531,navigable,69
heves,pp_nav_00833,navigable,15
heves,pp_nav_00853,navigable,90
heves,pp_nav_00868,navigable,3
puqi,pp_nav_01383,navigable,12
kagawask,pp_nav_00714,navigable,67
kagawask,pp_nav_00721,navigable,9
pinglu,pp_nav_01206,improvable,7
pinglu,pp_nav_01212,navigable,66
thatta,pp_nav_01560,navigable,3
thatta,pp_nav_01583,navigable,34
vorontsovo,pp_nav_00003,navigable,12
vorontsovo,pp_nav_00005,navigable,107
paranaiba,pp_nav_02496,navigable,8
paranaiba,pp_nav_02499,navigable,54
paranaiba,pp_nav_02502,navigable,2
paranaiba,pp_nav_02509,navigable,44
paranaiba,pp_nav_02514,navigable,11
barpeta,pp_nav_01534,navigable,15
aksay,pp_nav_00798,navigable,16
aksay,pp_nav_00820,navigable,12
srednyaya_akhtuba,pp_nav_00780,navigable,47
srednyaya_akhtuba,pp_nav_00796,navigable,16
srednyaya_akhtuba,pp_nav_00809,navigable,8
mianchi,pp_nav_01206,improvable,27
mianchi,pp_nav_01212,navigable,5
bohan,pp_nav_02593,navigable,82
bohan,pp_nav_02597,navigable,89
bohan,pp_nav_02602,navigable,13
bares,pp_nav_02146,navigable,60
bares,pp_nav_02151,navigable,120
upper_ob,pp_nav_00250,navigable,5
upper_ob,pp_nav_00261,navigable,96
upper_ob,pp_nav_00269,navigable,98
upper_ob,pp_nav_00277,navigable,90
upper_ob,pp_nav_00286,navigable,87
upper_ob,pp_nav_00300,navigable,97
upper_ob,pp_nav_00312,navigable,87
upper_ob,pp_nav_00315,navigable,82
upper_ob,pp_nav_00325,navigable,54
caguan,pp_nav_02068,navigable,57
gostynin,pp_nav_00656,navigable,13
tsangdram,pp_nav_01408,improvable,43
tsangdram,pp_nav_01409,improvable,14
sioma,pp_nav_02466,navigable,38
sioma,pp_nav_02474,improvable,41
conewago,pp_nav_01055,navigable,5
conewago,pp_nav_01062,navigable,1
kysyl_syr,pp_nav_00172,navigable,9
kysyl_syr,pp_nav_00180,navigable,16
kysyl_syr,pp_nav_00192,navigable,8
thakhek,pp_nav_01736,navigable,11
thakhek,pp_nav_01748,navigable,47
thakhek,pp_nav_01757,navigable,33
qingjian,pp_nav_01131,navigable,54
qingjian,pp_nav_01148,improvable,2
metica,pp_nav_02020,navigable,28
metica,pp_nav_02027,navigable,64
metica,pp_nav_02033,navigable,38
metica,pp_nav_02034,navigable,63
tongliang,pp_nav_01367,improvable,3
myitkyina,pp_nav_01546,navigable,5
myitkyina,pp_nav_01558,navigable,54
myitkyina,pp_nav_01570,navigable,36
qingyuan,pp_nav_01612,improvable,43
qingyuan,pp_nav_01628,navigable,32
kanawha,pp_nav_01082,navigable,65
kanawha,pp_nav_01086,improvable,73
kanawha,pp_nav_01096,improvable,54
kanawha,pp_nav_01102,improvable,36
cherdakly,pp_nav_00576,navigable,43
cherdakly,pp_nav_00589,navigable,70
cherdakly,pp_nav_00597,navigable,12
muong_cha,pp_nav_01664,navigable,42
snk_mip,pp_nav_00730,navigable,78
snk_mip,pp_nav_00747,navigable,40
curumanao,pp_nav_01890,navigable,20
curumanao,pp_nav_01898,navigable,15
chekmagush,pp_nav_00535,navigable,26
chekmagush,pp_nav_00541,navigable,45
chekmagush,pp_nav_00553,navigable,59
natastan,pp_nav_00705,improvable,14
asanas,pp_nav_00973,navigable,4
yilong,pp_nav_01321,navigable,9
mingsha,pp_nav_01108,improvable,6
mingsha,pp_nav_01120,improvable,71
marxa,pp_nav_00268,navigable,78
marxa,pp_nav_00270,navigable,25
kahayan,pp_nav_02153,navigable,99
kahayan,pp_nav_02172,navigable,34
wanquan,pp_nav_01182,improvable,26
hwalbay,pp_nav_01167,navigable,2
sarare,pp_nav_01949,navigable,36
wayustikw,pp_nav_00463,navigable,45
wayustikw,pp_nav_00482,navigable,95
wayustikw,pp_nav_00510,barrier,1
fuchuan_ningxia,pp_nav_01129,improvable,6
fuchuan_ningxia,pp_nav_01139,navigable,51
fuchuan_ningxia,pp_nav_01151,improvable,95
auccapana,pp_nav_02418,improvable,67
tetela_boa,pp_nav_02197,navigable,25
tetela_boa,pp_nav_02223,navigable,33
choccalpata,pp_nav_02397,barrier,5
choccalpata,pp_nav_02410,barrier,89
landau,pp_nav_00793,improvable,64
landau,pp_nav_00799,improvable,12
landau,pp_nav_00801,navigable,18
uraqai,pp_nav_01042,navigable,28
uraqai,pp_nav_01043,navigable,92
uraqai,pp_nav_01052,navigable,35
kinozhesipi,pp_nav_00909,navigable,3
kinozhesipi,pp_nav_00922,navigable,60
kinozhesipi,pp_nav_00930,improvable,44
dhading,pp_nav_01466,improvable,11
gattaran,pp_nav_01740,navigable,23
solikamsk,pp_nav_00296,navigable,73
solikamsk,pp_nav_00314,navigable,21
perevitska,pp_nav_00559,navigable,47
perevitska,pp_nav_00569,navigable,30
cupilco,pp_nav_01733,navigable,113
cupilco,pp_nav_01739,navigable,32
kungur,pp_nav_00422,navigable,18
rovigo,pp_nav_00966,navigable,31
jishui,pp_nav_01460,navigable,3
jishui,pp_nav_01481,navigable,69
kholmogory,pp_nav_00113,navigable,27
kholmogory,pp_nav_00126,navigable,80
ebejico,pp_nav_01940,barrier,41
ebejico,pp_nav_01948,improvable,86
ebejico,pp_nav_01958,navigable,54
ebejico,pp_nav_01961,improvable,94
ebejico,pp_nav_01968,navigable,49
winokapau,pp_nav_00624,improvable,36
winokapau,pp_nav_00634,navigable,54
sansanding,pp_nav_01808,navigable,68
quyon,pp_nav_00922,navigable,19
quyon,pp_nav_00930,improvable,5
kremenskaya,pp_nav_00769,navigable,69
kremenskaya,pp_nav_00775,navigable,2
kremenskaya,pp_nav_00779,navigable,68
kremenskaya,pp_nav_00791,navigable,55
voikar,pp_nav_00076,navigable,91
voikar,pp_nav_00081,navigable,95
voikar,pp_nav_00089,navigable,86
voikar,pp_nav_00094,navigable,33
nyuya,pp_nav_00258,navigable,7
nyuya,pp_nav_00263,navigable,98
nyuya,pp_nav_00272,improvable,14
jiangxia,pp_nav_01350,navigable,52
jiangxia,pp_nav_01352,navigable,16
jiangxia,pp_nav_01361,navigable,2
azok,pp_nav_00855,improvable,4
azok,pp_nav_00867,improvable,48
capotigamau,pp_nav_00738,navigable,81
anilco,pp_nav_01217,navigable,4
anilco,pp_nav_01222,navigable,26
anilco,pp_nav_01229,navigable,60
anilco,pp_nav_01234,navigable,74
anilco,pp_nav_01238,navigable,22
wels,pp_nav_00813,improvable,25
ramsis,pp_nav_01341,navigable,11
beni_suef,pp_nav_01380,navigable,9
beni_suef,pp_nav_01401,navigable,27
aswan,pp_nav_01597,barrier,46
aswan,pp_nav_01617,barrier,30
minya,pp_nav_01427,navigable,15
minya,pp_nav_01450,navigable,18
maevatanana,pp_nav_02456,navigable,5
maevatanana,pp_nav_02463,navigable,84
sharuna,pp_nav_01401,navigable,41
sharuna,pp_nav_01427,navigable,31
lango,pp_nav_02073,navigable,39
makonde,pp_nav_02367,navigable,11
makonde,pp_nav_02373,navigable,44
makonde,pp_nav_02383,improvable,27
gerger,pp_nav_01104,navigable,23
gerger,pp_nav_01109,improvable,46
rahba,pp_nav_01186,navigable,1
rahba,pp_nav_01204,navigable,59
khalis,pp_nav_01227,navigable,1
khalis,pp_nav_01235,navigable,21
karbala,pp_nav_01247,navigable,27
karbala,pp_nav_01259,navigable,46
karbala,pp_nav_01281,navigable,6
an_nil,pp_nav_01251,navigable,34
an_nil,pp_nav_01259,navigable,8
an_nil,pp_nav_01264,navigable,33
al_madar,pp_nav_01292,navigable,16
al_madar,pp_nav_01305,navigable,57
al_madar,pp_nav_01326,navigable,15
barqaid,pp_nav_01122,barrier,1
barqaid,pp_nav_01134,navigable,23
barqaid,pp_nav_01144,improvable,1
xiangyang,pp_nav_01288,navigable,28
xiangyang,pp_nav_01296,navigable,18
mergui,pp_nav_01832,improvable,30
alpo_wa,pp_nav_00887,barrier,29
alpo_wa,pp_nav_00892,improvable,96
alpo_wa,pp_nav_00898,navigable,41
anhua_anhua,pp_nav_01440,navigable,26
anhua_anhua,pp_nav_01446,improvable,9
mussimi,pp_nav_02270,navigable,9
darganata,pp_nav_01047,navigable,93
darganata,pp_nav_01061,improvable,10
tutilcoya,pp_nav_01193,navigable,3
tutilcoya,pp_nav_01201,improvable,43
santee,pp_nav_01240,navigable,82
chumuch,pp_nav_02273,barrier,10
chumuch,pp_nav_02279,improvable,43
chumuch,pp_nav_02280,barrier,95
zhaoxin,pp_nav_01249,navigable,17
zhaoxin,pp_nav_01254,navigable,48
myanaung,pp_nav_01731,navigable,58
myanaung,pp_nav_01750,navigable,2
ulakhan_an,pp_nav_00232,navigable,67
dibrugarh,pp_nav_01474,navigable,29
dibrugarh,pp_nav_01486,navigable,27
nodaway,pp_nav_01063,navigable,12
nodaway,pp_nav_01070,navigable,17
satgaon,pp_nav_01639,navigable,32
satgaon,pp_nav_01657,navigable,40
mendawai,pp_nav_02152,navigable,56
mendawai,pp_nav_02171,navigable,61
coblenz,pp_nav_00735,improvable,44
coblenz,pp_nav_00744,improvable,13
luorong,pp_nav_01594,improvable,8
luorong,pp_nav_01606,improvable,23
muene_kwako,pp_nav_02201,navigable,23
muene_kwako,pp_nav_02219,navigable,60
muene_kwako,pp_nav_02238,improvable,84
muene_kwako,pp_nav_02252,navigable,14
caisaboscai,pp_nav_00665,improvable,91
caisaboscai,pp_nav_00667,barrier,55
jurbarkas,pp_nav_00558,improvable,62
cologne,pp_nav_00725,improvable,2
fengqiu,pp_nav_01199,navigable,39
fengqiu,pp_nav_01209,navigable,25
quy_hoa,pp_nav_01660,navigable,13
quy_hoa,pp_nav_01667,improvable,68
ngume,pp_nav_02127,navigable,71
jigansk,pp_nav_00040,navigable,14
jigansk,pp_nav_00050,navigable,36
bama,pp_nav_01609,navigable,8
suidong,pp_nav_01480,navigable,12
suidong,pp_nav_01487,improvable,20
bydgoszcz,pp_nav_00619,navigable,25
bydgoszcz,pp_nav_00638,navigable,10
yanesha,pp_nav_02340,improvable,71
lashio,pp_nav_01641,barrier,26
hancheng,pp_nav_01159,improvable,13
hancheng,pp_nav_01182,improvable,34
chelan,pp_nav_00821,improvable,5
chelan,pp_nav_00827,improvable,26
chelan,pp_nav_00837,barrier,6
kachi,pp_nav_02303,navigable,95
kachi,pp_nav_02312,navigable,28
fancheng,pp_nav_01288,navigable,50
ya_ttaish,pp_nav_01284,navigable,27
ya_ttaish,pp_nav_01289,navigable,59
daxunhyuu,pp_nav_00260,navigable,53
kasimov,pp_nav_00547,navigable,18
kasimov,pp_nav_00565,improvable,83
kasimov,pp_nav_00567,navigable,18
kasimov,pp_nav_00571,navigable,75
kasimov,pp_nav_00573,navigable,8
balagannakh,pp_nav_00266,navigable,98
balagannakh,pp_nav_00270,navigable,73
balagannakh,pp_nav_00271,improvable,104
bussa,pp_nav_01856,navigable,50
bussa,pp_nav_01868,navigable,56
gana_damate,pp_nav_02210,navigable,30
gana_damate,pp_nav_02228,improvable,43
bagua,pp_nav_02248,navigable,84
panemune,pp_nav_00558,improvable,26
nottaway,pp_nav_00717,barrier,85
nottaway,pp_nav_00724,improvable,60
igan,pp_nav_02070,navigable,38
adeqiu,pp_nav_01390,navigable,9
adeqiu,pp_nav_01422,barrier,30
ordu_bazar,pp_nav_00885,navigable,23
khimni,pp_nav_00701,navigable,75
lhakhang,pp_nav_01359,barrier,8
songye_kongo,pp_nav_02291,navigable,26
veliky_ustyug,pp_nav_00228,navigable,47
veliky_ustyug,pp_nav_00255,navigable,53
may_ushin,pp_nav_02306,navigable,77
may_ushin,pp_nav_02308,navigable,38
may_ushin,pp_nav_02309,navigable,80
mahu,pp_nav_01428,navigable,10
mahu,pp_nav_01435,improvable,89
wapkawazioju,pp_nav_00978,navigable,57
wapkawazioju,pp_nav_00986,navigable,42
itanhomi,pp_nav_02493,improvable,70
itanhomi,pp_nav_02495,navigable,50
pitchibourenik,pp_nav_00667,barrier,50
nowe,pp_nav_00598,navigable,23
nalolo,pp_nav_02436,navigable,1
nalolo,pp_nav_02446,navigable,63
nalolo,pp_nav_02462,navigable,7
tanjin,pp_nav_01629,improvable,4
tanjin,pp_nav_01631,navigable,17
tanjin,pp_nav_01634,improvable,27
wehe,pp_nav_00871,navigable,4
wehe,pp_nav_00899,navigable,4
chandpur_uttar_pradesh,pp_nav_01393,navigable,7
chandpur_uttar_pradesh,pp_nav_01417,navigable,37
idkabue,pp_nav_01796,navigable,48
kuantan,pp_nav_02049,navigable,27
kuantan,pp_nav_02050,navigable,17
yukte,pp_nav_00326,navigable,88
yukte,pp_nav_00337,improvable,96
yukte,pp_nav_00347,navigable,87
kotri,pp_nav_01542,navigable,15
kotri,pp_nav_01560,navigable,47
sirhind,pp_nav_01315,improvable,4
sirhind,pp_nav_01334,navigable,14
mithankot,pp_nav_01377,navigable,1
mithankot,pp_nav_01402,navigable,34
mithankot,pp_nav_01423,navigable,8
ranikot,pp_nav_01519,navigable,28
ranikot,pp_nav_01542,navigable,32
khushab,pp_nav_01279,navigable,42
agror,pp_nav_01215,improvable,57
agror,pp_nav_01230,improvable,8
macherla,pp_nav_01770,navigable,9
macherla,pp_nav_01772,improvable,57
macherla,pp_nav_01778,barrier,18
kol,pp_nav_01441,improvable,20
kol,pp_nav_01457,navigable,2
samasingha,pp_nav_01672,navigable,33
asni,pp_nav_01538,navigable,39
asni,pp_nav_01547,navigable,33
asni,pp_nav_01548,navigable,5
asni,pp_nav_01554,navigable,8
kashigarh,pp_nav_01672,navigable,14
redhakhol,pp_nav_01690,improvable,2
jansath,pp_nav_01393,navigable,18
busal,pp_nav_01271,navigable,27
busal,pp_nav_01274,navigable,11
busal,pp_nav_01285,navigable,36
sitpur,pp_nav_01371,navigable,21
sitpur,pp_nav_01377,navigable,36
sitpur,pp_nav_01396,navigable,36
sitpur,pp_nav_01402,navigable,35
pindi_gheb,pp_nav_01236,improvable,31
pindi_gheb,pp_nav_01246,navigable,57
mokwa,pp_nav_01868,navigable,30
mokwa,pp_nav_01883,navigable,53
salaga,pp_nav_01896,navigable,104
salaga,pp_nav_01906,navigable,26
wukari,pp_nav_01908,navigable,18
wukari,pp_nav_01934,navigable,62
soddo,pp_nav_01942,barrier,97
soddo,pp_nav_01956,navigable,98
soddo,pp_nav_01959,navigable,70
el_metemma,pp_nav_01758,navigable,42
el_metemma,pp_nav_01765,navigable,49
el_metemma,pp_nav_01775,navigable,42
korela,pp_nav_00247,navigable,5
ayerou,pp_nav_01792,navigable,56
bousso,pp_nav_01855,navigable,42
bousso,pp_nav_01857,navigable,96
bousso,pp_nav_01864,navigable,56
kirina,pp_nav_01828,navigable,65
kirina,pp_nav_01836,navigable,1
lodenoye_pole,pp_nav_00251,navigable,17
galati,pp_nav_00945,navigable,34
kom_ombo,pp_nav_01573,navigable,22
kom_ombo,pp_nav_01597,barrier,50
tongling,pp_nav_01313,navigable,12
tongling,pp_nav_01325,navigable,23
huoqiu,pp_nav_01277,navigable,22
fuyang_hangzhou,pp_nav_01370,improvable,50
fuyang_hangzhou,pp_nav_01385,navigable,6
shenmu,pp_nav_01088,navigable,31
shenmu,pp_nav_01105,navigable,15
humati,pp_nav_01278,navigable,51
ust_sysola,pp_nav_00191,navigable,4
ust_sysola,pp_nav_00199,navigable,75
caniapiscau,pp_nav_00556,improvable,26
caniapiscau,pp_nav_00572,navigable,66
luxi,pp_nav_01442,improvable,20
wudang,pp_nav_01266,improvable,62
wudang,pp_nav_01275,improvable,19
inuviq,pp_nav_00008,navigable,92
inuviq,pp_nav_00012,navigable,74
inuviq,pp_nav_00016,navigable,107
inuviq,pp_nav_00020,navigable,37
chittaloosa,pp_nav_01287,navigable,44
chittaloosa,pp_nav_01298,navigable,4
mayaba,pp_nav_01895,navigable,14
mayaba,pp_nav_01911,navigable,27
mayaba,pp_nav_01919,navigable,5
minusinsk,pp_nav_00590,navigable,19
minusinsk,pp_nav_00602,improvable,51
minusinsk,pp_nav_00620,improvable,2
lukou,pp_nav_01451,navigable,8
lukou,pp_nav_01465,navigable,80
lutava,pp_nav_00704,navigable,33
lutava,pp_nav_00718,navigable,15
tiotoren,pp_nav_01007,barrier,15
linjiang,pp_nav_01349,navigable,37
linjiang,pp_nav_01373,navigable,23
guangji,pp_nav_01368,navigable,8
guangji,pp_nav_01386,navigable,17
cangucu,pp_nav_02595,navigable,40
cuareim,pp_nav_02586,navigable,10
cuareim,pp_nav_02587,navigable,91
cuareim,pp_nav_02590,navigable,1
cuareim,pp_nav_02593,navigable,1
yeniseysk,pp_nav_00333,navigable,6
yeniseysk,pp_nav_00340,navigable,31
yeniseysk,pp_nav_00354,improvable,7
yeniseysk,pp_nav_00373,improvable,3
yeniseysk,pp_nav_00386,navigable,75
lindi_kwila,pp_nav_02239,navigable,11
lindi_kwila,pp_nav_02250,navigable,97
lindi_kwila,pp_nav_02261,navigable,12
guajobos,pp_nav_01947,navigable,32
guajobos,pp_nav_01960,navigable,84
guajobos,pp_nav_01969,navigable,50
guajobos,pp_nav_01971,navigable,18
guajobos,pp_nav_01973,navigable,25
musi,pp_nav_02167,navigable,97
musi,pp_nav_02178,navigable,8
baykit,pp_nav_00214,barrier,53
baykit,pp_nav_00224,navigable,91
coco,pp_nav_02320,navigable,6
pambala,pp_nav_02234,improvable,21
pambala,pp_nav_02246,navigable,55
scw_exmx,pp_nav_00716,barrier,84
scw_exmx,pp_nav_00727,navigable,74
scw_exmx,pp_nav_00728,navigable,53
scw_exmx,pp_nav_00737,navigable,27
uinkaret,pp_nav_01149,navigable,9
deren,pp_nav_00670,navigable,1
deren,pp_nav_00687,navigable,71
deren,pp_nav_00698,navigable,94
cabo_formoso,pp_nav_02000,navigable,12
cabo_formoso,pp_nav_02018,navigable,19
kaarendy,pp_nav_02548,improvable,15
kaarendy,pp_nav_02552,navigable,60
naupa_huen,pp_nav_02624,improvable,26
naupa_huen,pp_nav_02627,improvable,49
baronsk,pp_nav_00677,navigable,8
baronsk,pp_nav_00681,navigable,42
banjabi,pp_nav_02118,navigable,5
banjabi,pp_nav_02129,navigable,31
araquara,pp_nav_02519,navigable,68
araquara,pp_nav_02523,navigable,26
pantagoras,pp_nav_01962,navigable,39
newenken,pp_nav_02612,improvable,76
newenken,pp_nav_02614,improvable,39
newenken,pp_nav_02615,navigable,96
newenken,pp_nav_02618,navigable,48
newenken,pp_nav_02623,navigable,21
newenken,pp_nav_02624,improvable,5
bayombe,pp_nav_02249,improvable,7
bayombe,pp_nav_02260,navigable,27
okhannoye,pp_nav_00397,navigable,46
okhannoye,pp_nav_00422,navigable,63
okhannoye,pp_nav_00433,navigable,28
bordeaux,pp_nav_00967,navigable,23
atfalati,pp_nav_00941,navigable,79
atfalati,pp_nav_00956,navigable,71
modos,pp_nav_00938,navigable,17
omoloon,pp_nav_00014,improvable,21
omoloon,pp_nav_00019,improvable,109
hacaritamas,pp_nav_01898,navigable,25
verkhnyaya_toyma,pp_nav_00188,navigable,24
verkhnyaya_toyma,pp_nav_00200,navigable,24
verkhnyaya_toyma,pp_nav_00202,navigable,99
verkhnyaya_toyma,pp_nav_00216,navigable,26
nizhnyaya_toyma,pp_nav_00186,navigable,43
nizhnyaya_toyma,pp_nav_00188,navigable,72
nizhnyaya_toyma,pp_nav_00200,navigable,1
rao,pp_nav_02225,navigable,48
kaiama,pp_nav_01868,navigable,7
ipholhhelhlhup,pp_nav_02544,navigable,32
wrigley,pp_nav_00143,navigable,62
wrigley,pp_nav_00163,navigable,81
wrigley,pp_nav_00183,navigable,111
nazimovo,pp_nav_00290,navigable,4
nazimovo,pp_nav_00301,navigable,26
choele_choel,pp_nav_02616,improvable,53
choele_choel,pp_nav_02619,navigable,27
choele_choel,pp_nav_02620,improvable,86
choele_choel,pp_nav_02621,improvable,31
choele_choel,pp_nav_02622,improvable,66
choele_choel,pp_nav_02626,navigable,92
choele_choel,pp_nav_02628,navigable,24
koryazhma,pp_nav_00228,navigable,44
tolna,pp_nav_00872,navigable,21
tolna,pp_nav_00891,navigable,61
kucevo,pp_nav_00980,improvable,5
kucevo,pp_nav_00982,barrier,73
shawinigan,pp_nav_00860,navigable,17
shawinigan,pp_nav_00878,barrier,67
gurgueia,pp_nav_02251,navigable,7
gurgueia,pp_nav_02259,navigable,105
gurgueia,pp_nav_02278,navigable,74
gurgueia,pp_nav_02284,navigable,59
gurgueia,pp_nav_02287,navigable,1
pyti,pp_nav_02253,navigable,42
pyti,pp_nav_02254,navigable,69
pyti,pp_nav_02258,navigable,71
pyti,pp_nav_02275,navigable,60
ngasingu,pp_nav_01626,navigable,5
ngasingu,pp_nav_01647,navigable,58
valparaiso,pp_nav_02514,navigable,45
valparaiso,pp_nav_02515,navigable,20
valparaiso,pp_nav_02516,navigable,36
valparaiso,pp_nav_02518,navigable,21
dukhovnitskoye,pp_nav_00644,navigable,14
dukhovnitskoye,pp_nav_00659,navigable,25
upardang,pp_nav_01466,improvable,27
sihui,pp_nav_01628,navigable,6
sihui,pp_nav_01642,navigable,5
szeged,pp_nav_00868,navigable,8
szeged,pp_nav_00881,navigable,81
szeged,pp_nav_00901,navigable,30
barayy,pp_nav_00141,navigable,72
barayy,pp_nav_00152,navigable,96
barayy,pp_nav_00157,improvable,30
kiriras,pp_nav_02417,navigable,82
kiriras,pp_nav_02425,navigable,87
kiriras,pp_nav_02432,navigable,78
kiriras,pp_nav_02438,navigable,1
esk_el,pp_nav_00652,navigable,44
patos,pp_nav_02577,improvable,99
patos,pp_nav_02583,navigable,50
patos,pp_nav_02584,navigable,7
shungopavi,pp_nav_01141,navigable,68
shungopavi,pp_nav_01149,navigable,6
mengban_jihong,pp_nav_01662,improvable,1
dura,pp_nav_01545,navigable,39
dura,pp_nav_01565,navigable,22
guide,pp_nav_01166,improvable,50
guide,pp_nav_01168,navigable,58
guide,pp_nav_01176,barrier,29
pest,pp_nav_00836,improvable,5
pest,pp_nav_00843,improvable,31
buayan,pp_nav_01944,navigable,28
kai_theli_ke_hot_inne,pp_nav_00323,navigable,93
