from,to,state,shore
pp_nav_00950,ismail,navigable,True
pp_nav_00950,isaccea,navigable,True
pp_nav_00950,tulcea,navigable,True
pp_nav_00950,reni,navigable,True
pp_nav_00951,pp_nav_00975,navigable,False
pp_nav_00951,cerwecerna,navigable,True
pp_nav_00951,okobojo,navigable,True
pp_nav_00952,dubica,navigable,True
pp_nav_00952,gradiski_brod,navigable,True
pp_nav_00953,petrovaradin,navigable,True
pp_nav_00953,sremska_mitrovica,navigable,True
pp_nav_00953,ilok,navigable,True
pp_nav_00954,pp_nav_00981,navigable,False
pp_nav_00954,harsova,navigable,True
pp_nav_00954,braila,navigable,True
pp_nav_00954,orasul_de_floci,navigable,True
pp_nav_00954,viziru,navigable,True
pp_nav_00955,pp_nav_00958,navigable,False
pp_nav_00955,pp_nav_00960,navigable,False
pp_nav_00955,doboj,navigable,True
pp_nav_00955,pozega,navigable,True
pp_nav_00955,glaz,navigable,True
pp_nav_00955,gradiski_brod,navigable,True
pp_nav_00956,atfalati,navigable,True
pp_nav_00956,kalapuya,navigable,True
pp_nav_00957,pp_nav_00959,navigable,False
pp_nav_00957,fiorenzuola,navigable,True
pp_nav_00957,pavia,navigable,True
pp_nav_00957,voghera,navigable,True
pp_nav_00957,lodi,navigable,True
pp_nav_00957,piacenza,navigable,True
pp_nav_00957,cremona,navigable,True
pp_nav_00958,pp_nav_00964,navigable,False
pp_nav_00958,vukovar,navigable,True
pp_nav_00958,doboj,navigable,True
pp_nav_00958,srebrenik,navigable,True
pp_nav_00958,pozega,navigable,True
pp_nav_00959,pp_nav_00961,navigable,False
pp_nav_00959,fiorenzuola,navigable,True
pp_nav_00959,sandonnino,navigable,True
pp_nav_00959,cremona,navigable,True
pp_nav_00959,parma,navigable,True
pp_nav_00960,doboj,navigable,True
pp_nav_00960,glaz,navigable,True
pp_nav_00960,gradiski_brod,navigable,True
pp_nav_00961,guastalla,navigable,True
pp_nav_00961,casalmaggiore,navigable,True
pp_nav_00961,mantova,navigable,True
pp_nav_00961,parma,navigable,True
pp_nav_00962,pp_nav_00974,navigable,False
pp_nav_00962,pp_nav_00979,improvable,False
pp_nav_00962,belgrad,navigable,True
pp_nav_00962,petrovaradin,navigable,True
pp_nav_00962,pancevo,navigable,True
pp_nav_00963,pp_nav_00966,navigable,False
pp_nav_00963,mirandola,navigable,True
pp_nav_00963,nonantola,navigable,True
pp_nav_00963,ostiglia,navigable,True
pp_nav_00963,ficarolo,navigable,True
pp_nav_00963,guastalla,navigable,True
pp_nav_00963,ferrara,navigable,True
pp_nav_00964,teocak,navigable,True
pp_nav_00964,pp_nav_00968,navigable,False
pp_nav_00964,srebrenik,navigable,True
pp_nav_00964,ilok,navigable,True
pp_nav_00965,pp_nav_00977,navigable,False
pp_nav_00965,toniato,navigable,True
pp_nav_00965,kaniatarahontsi,navigable,True
pp_nav_00965,kahwenoke,navigable,True
pp_nav_00965,ahkwesasne_ny,navigable,True
pp_nav_00966,po_delta,navigable,False
pp_nav_00966,comacchio,navigable,True
pp_nav_00966,rovigo,navigable,True
pp_nav_00966,ferrara,navigable,True
pp_nav_00966,chioggia,navigable,True
pp_nav_00967,pp_nav_00983,improvable,False
pp_nav_00967,bazas,navigable,True
pp_nav_00967,bordeaux,navigable,True
pp_nav_00967,benauges,navigable,True
pp_nav_00967,la_teste_de_buch,navigable,True
pp_nav_00967,belin,navigable,True
pp_nav_00968,teocak,navigable,True
pp_nav_00968,pp_nav_00979,improvable,False
pp_nav_00968,sabac,navigable,True
pp_nav_00968,sremska_mitrovica,navigable,True
pp_nav_00968,ilok,navigable,True
pp_nav_00969,viviers,improvable,True
pp_nav_00969,tournon,improvable,True
pp_nav_00969,privas,improvable,True
pp_nav_00969,valence,improvable,True
pp_nav_00970,nongan,navigable,True
pp_nav_00970,boduna,navigable,True
pp_nav_00971,pp_nav_00987,navigable,False
pp_nav_00971,payette,navigable,True
pp_nav_00971,kamiahpu,navigable,True
pp_nav_00971,nyssa,navigable,True
pp_nav_00972,pp_nav_00976,improvable,False
pp_nav_00972,pp_nav_00982,barrier,False
pp_nav_00972,carasova,improvable,True
pp_nav_00972,branicevo,improvable,True
pp_nav_00972,kovin,improvable,True
pp_nav_00973,barchkend,navigable,True
pp_nav_00973,kamyskala,navigable,True
pp_nav_00973,asanas,navigable,True
pp_nav_00974,belgrad,navigable,True
pp_nav_00974,smederevo,navigable,True
pp_nav_00974,pancevo,navigable,True
pp_nav_00975,pp_nav_00985,navigable,False
pp_nav_00975,cerwecerna,navigable,True
pp_nav_00975,wakmua_oin,navigable,True
pp_nav_00975,okobojo,navigable,True
pp_nav_00975,shichah,navigable,True
pp_nav_00976,branicevo,navigable,True
pp_nav_00976,kovin,navigable,True
pp_nav_00976,smederevo,navigable,True
pp_nav_00977,bay_of_quinte,navigable,False
pp_nav_00977,nikahionhwakowa,navigable,True
pp_nav_00977,gananoque,navigable,True
pp_nav_00977,toniato,navigable,True
pp_nav_00977,kaniatarahontsi,navigable,True
pp_nav_00978,pp_nav_00986,navigable,False
pp_nav_00978,lahontan,navigable,True
pp_nav_00978,wapkawazioju,navigable,True
pp_nav_00979,belgrad,improvable,True
pp_nav_00979,sabac,improvable,True
pp_nav_00979,petrovaradin,improvable,True
pp_nav_00979,sremska_mitrovica,improvable,True
pp_nav_00979,debrc,improvable,True
pp_nav_00980,pp_nav_00982,barrier,False
pp_nav_00980,pp_nav_00984,improvable,False
pp_nav_00980,visesav,improvable,True
pp_nav_00980,kucevo,improvable,True
pp_nav_00980,mihalt,improvable,True
pp_nav_00981,pp_nav_00991,navigable,False
pp_nav_00981,cernavoda,navigable,True
pp_nav_00981,cegani,navigable,True
pp_nav_00981,harsova,navigable,True
pp_nav_00981,orasul_de_floci,navigable,True
pp_nav_00982,carasova,barrier,True
pp_nav_00982,branicevo,barrier,True
pp_nav_00982,kucevo,barrier,True
pp_nav_00983,marmande,improvable,True
pp_nav_00983,bazas,improvable,True
pp_nav_00983,agen,improvable,True
pp_nav_00984,pp_nav_00989,navigable,False
pp_nav_00984,visesav,navigable,True
pp_nav_00984,severin,navigable,True
pp_nav_00984,plenita,navigable,True
pp_nav_00985,pp_nav_00990,navigable,False
pp_nav_00985,shichah,navigable,True
pp_nav_00986,wapkawazioju,navigable,True
pp_nav_00986,hahawakpa,navigable,True
pp_nav_00987,payette,navigable,True
pp_nav_00987,nyssa,navigable,True
pp_nav_00988,st_ambroix,improvable,True
pp_nav_00988,avignon,improvable,True
pp_nav_00988,orange,improvable,True
pp_nav_00988,tarascon,improvable,True
pp_nav_00988,uzes,improvable,True
pp_nav_00989,pp_nav_00996,navigable,False
pp_nav_00989,visesav,navigable,True
pp_nav_00989,calafat,navigable,True
pp_nav_00989,plenita,navigable,True
pp_nav_00989,vidin,navigable,True
pp_nav_00990,pp_nav_00994,navigable,False
pp_nav_00990,wakmua_oin,navigable,True
pp_nav_00990,shichah,navigable,True
pp_nav_00991,pp_nav_00992,improvable,False
pp_nav_00991,pp_nav_00993,navigable,False
pp_nav_00991,cernavoda,navigable,True
pp_nav_00991,cegani,navigable,True
pp_nav_00991,lichiresti,navigable,True
pp_nav_00991,drastar,navigable,True
pp_nav_00992,tutrakan,improvable,True
pp_nav_00992,lichiresti,improvable,True
pp_nav_00992,drastar,improvable,True
pp_nav_00993,pp_nav_00995,navigable,False
pp_nav_00993,tutrakan,navigable,True
pp_nav_00993,drastar,navigable,True
pp_nav_00994,pp_nav_01004,navigable,False
pp_nav_00994,wakmua_oin,navigable,True
pp_nav_00994,chagu,navigable,True
pp_nav_00994,shichah,navigable,True
pp_nav_00994,kaya_paha,navigable,True
pp_nav_00995,pp_nav_01002,navigable,False
pp_nav_00995,tutrakan,navigable,True
pp_nav_00995,zimnicea,navigable,True
pp_nav_00995,giurgiu,navigable,True
pp_nav_00995,ruse,navigable,True
pp_nav_00995,cherven,navigable,True
pp_nav_00996,pp_nav_00999,navigable,False
pp_nav_00996,lom,navigable,True
pp_nav_00996,calafat,navigable,True
pp_nav_00996,archar,navigable,True
pp_nav_00996,vidin,navigable,True
pp_nav_00997,penaca,improvable,True
pp_nav_00997,pp_nav_01006,improvable,False
pp_nav_00997,hahawakpa,improvable,True
pp_nav_00998,kiwigapawa,navigable,True
pp_nav_00998,enookwasaneenah,navigable,True
pp_nav_00998,hahawakpa,navigable,True
pp_nav_00999,pp_nav_01001,navigable,False
pp_nav_00999,lom,navigable,True
pp_nav_00999,oryahovo,navigable,True
pp_nav_01000,pp_nav_01002,navigable,False
pp_nav_01000,pp_nav_01003,navigable,False
pp_nav_01000,nikopol,navigable,True
pp_nav_01000,zimnicea,navigable,True
pp_nav_01000,gigen,navigable,True
pp_nav_01000,turnu_magurele,navigable,True
pp_nav_01000,cherven,navigable,True
pp_nav_01001,pp_nav_01003,navigable,False
pp_nav_01001,nikopol,navigable,True
pp_nav_01001,gigen,navigable,True
pp_nav_01001,oryahovo,navigable,True
pp_nav_01002,nikopol,navigable,True
pp_nav_01002,zimnicea,navigable,True
pp_nav_01002,cherven,navigable,True
pp_nav_01003,nikopol,navigable,True
pp_nav_01004,pp_nav_01010,navigable,False
pp_nav_01004,kaya_paha,navigable,True
pp_nav_01005,pp_nav_01011,navigable,False
pp_nav_01005,otrar,navigable,True
pp_nav_01005,kyr_uzkand,navigable,True
pp_nav_01005,karnak,navigable,True
pp_nav_01005,sawran,navigable,True
pp_nav_01005,artyk_ata,navigable,True
pp_nav_01006,penaca,navigable,True
pp_nav_01006,pp_nav_01015,navigable,False
pp_nav_01006,kiwigapawa,navigable,True
pp_nav_01006,hahawakpa,navigable,True
pp_nav_01007,niagara,barrier,True
pp_nav_01007,eastern_erie_basin,barrier,False
pp_nav_01007,tiotoren,barrier,True
pp_nav_01007,niagara_basin,barrier,False
pp_nav_01007,thahnawate,barrier,True
pp_nav_01008,niagara,barrier,True
pp_nav_01008,eastern_erie_basin,barrier,False
pp_nav_01008,niagara_basin,barrier,False
pp_nav_01009,pp_nav_01017,navigable,False
pp_nav_01009,xojeli,navigable,True
pp_nav_01009,qonirat,navigable,True
pp_nav_01009,shimbay,navigable,True
pp_nav_01010,pp_nav_01014,navigable,False
pp_nav_01010,niobrara,navigable,True
pp_nav_01010,kaya_paha,navigable,True
pp_nav_01011,pp_nav_01018,navigable,False
pp_nav_01011,otrar,navigable,True
pp_nav_01011,zemukh,navigable,True
pp_nav_01011,mardankuyik,navigable,True
pp_nav_01011,artyk_ata,navigable,True
pp_nav_01012,lake_st_clair,navigable,False
pp_nav_01012,blue_point,navigable,False
pp_nav_01012,bkwejanong,navigable,True
pp_nav_01012,osaakiiwaki,navigable,True
pp_nav_01013,pp_nav_01014,improvable,False
pp_nav_01013,pp_nav_01016,improvable,False
pp_nav_01013,aowa,improvable,True
pp_nav_01013,oyate_shisha,improvable,True
pp_nav_01014,niobrara,navigable,True
pp_nav_01014,chagu,navigable,True
pp_nav_01014,aowa,navigable,True
pp_nav_01015,penaca,navigable,True
pp_nav_01015,pp_nav_01020,navigable,False
pp_nav_01015,wapsipinicon,navigable,True
pp_nav_01016,pp_nav_01019,navigable,False
pp_nav_01016,aowa,navigable,True
pp_nav_01017,pp_nav_01022,navigable,False
pp_nav_01017,xojeli,navigable,True
pp_nav_01017,nyzvar,navigable,True
pp_nav_01017,shimbay,navigable,True
pp_nav_01018,pp_nav_01024,navigable,False
pp_nav_01018,zhaushikumtobe,navigable,True
pp_nav_01018,sutkent,navigable,True
pp_nav_01018,zemukh,navigable,True
pp_nav_01018,mardankuyik,navigable,True
pp_nav_01019,pp_nav_01027,navigable,False
pp_nav_01019,monona,navigable,True
pp_nav_01019,aowa,navigable,True
pp_nav_01020,pp_nav_01026,navigable,False
pp_nav_01020,wapsipinicon,navigable,True
pp_nav_01021,waawiiyaataanong,navigable,True
pp_nav_01021,pelee_island,navigable,False
pp_nav_01021,ganatchio,navigable,True
pp_nav_01022,pp_nav_01025,navigable,False
pp_nav_01022,kath,navigable,True
pp_nav_01022,nyzvar,navigable,True
pp_nav_01022,kyat_kala,navigable,True
pp_nav_01022,shimbay,navigable,True
pp_nav_01023,pp_nav_01030,navigable,False
pp_nav_01023,ponkhockie,navigable,True
pp_nav_01023,kitchawanc,navigable,True
pp_nav_01023,poughkeepsie,navigable,True
pp_nav_01024,pp_nav_01032,navigable,False
pp_nav_01024,zhaushikumtobe,navigable,True
pp_nav_01024,sutkent,navigable,True
pp_nav_01024,zemukh,navigable,True
pp_nav_01025,pp_nav_01031,navigable,False
pp_nav_01025,kath,navigable,True
pp_nav_01025,kyat_kala,navigable,True
pp_nav_01026,pecatonica,navigable,True
pp_nav_01026,ahsenisiipi,navigable,True
pp_nav_01026,wapsipinicon,navigable,True
pp_nav_01027,pp_nav_01033,navigable,False
pp_nav_01027,omaha,navigable,True
pp_nav_01027,aowa,navigable,True
pp_nav_01028,long_island_sound,navigable,False
pp_nav_01028,saukiog,navigable,True
pp_nav_01028,quinnipiac,navigable,True
pp_nav_01028,nehantuck,navigable,True
pp_nav_01029,pp_nav_01035,navigable,False
pp_nav_01029,coiracoentanon,navigable,True
pp_nav_01029,ahsenisiipi,navigable,True
pp_nav_01029,wapsipinicon,navigable,True
pp_nav_01030,pp_nav_01040,navigable,False
pp_nav_01030,nochpeem,navigable,True
pp_nav_01030,kitchawanc,navigable,True
pp_nav_01030,manhattan,navigable,True
pp_nav_01030,tappan,navigable,True
pp_nav_01031,kath,navigable,True
pp_nav_01031,hazarasp,navigable,True
pp_nav_01031,kyat_kala,navigable,True
pp_nav_01032,pp_nav_01039,navigable,False
pp_nav_01032,zhaushikumtobe,navigable,True
pp_nav_01032,sutkent,navigable,True
pp_nav_01032,chach,navigable,True
pp_nav_01033,omaha,navigable,True
pp_nav_01033,nishnabotna,navigable,True
pp_nav_01034,shleter_cove,barrier,False
pp_nav_01034,humboldty_bay,barrier,False
pp_nav_01034,hoilkut,barrier,True
pp_nav_01034,oohl,barrier,True
pp_nav_01035,coiracoentanon,navigable,True
pp_nav_01035,ahsenisiipi,navigable,True
pp_nav_01036,flix,improvable,True
pp_nav_01036,caspe,improvable,True
pp_nav_01037,pp_nav_01049,navigable,False
pp_nav_01037,coiracoentanon,navigable,True
pp_nav_01037,moingwena,navigable,True
pp_nav_01037,peewareewa,navigable,True
pp_nav_01038,porto,barrier,True
pp_nav_01038,cape_mondego,barrier,False
pp_nav_01038,lamego,barrier,True
pp_nav_01038,feira,barrier,True
pp_nav_01039,chach,navigable,True
pp_nav_01040,raritan_bay,navigable,False
pp_nav_01040,hackensack,navigable,True
pp_nav_01040,manhattan,navigable,True
pp_nav_01040,tappan,navigable,True
pp_nav_01041,pp_nav_01054,navigable,False
pp_nav_01041,omaha,navigable,True
pp_nav_01041,nishnabotna,navigable,True
pp_nav_01041,nemaha,navigable,True
pp_nav_01042,pp_nav_01043,navigable,False
pp_nav_01042,pp_nav_01045,navigable,False
pp_nav_01042,uraqai,navigable,True
pp_nav_01042,aerzhai,navigable,True
pp_nav_01042,bayannur,navigable,True
pp_nav_01043,pp_nav_01052,navigable,False
pp_nav_01043,uraqai,navigable,True
pp_nav_01043,aerzhai,navigable,True
pp_nav_01044,pp_nav_01055,navigable,False
pp_nav_01044,mattawana,navigable,True
pp_nav_01044,shamokin,navigable,True
pp_nav_01044,juniata,navigable,True
pp_nav_01045,pp_nav_01057,navigable,False
pp_nav_01045,aerzhai,navigable,True
pp_nav_01045,bayannur,navigable,True
pp_nav_01046,mahoning_oh,improvable,True
pp_nav_01046,pp_nav_01048,improvable,False
pp_nav_01046,pp_nav_01051,improvable,False
pp_nav_01046,saucunk,improvable,True
pp_nav_01046,wihlink,improvable,True
pp_nav_01046,captina,improvable,True
pp_nav_01046,allegheny,improvable,True
pp_nav_01047,pp_nav_01061,improvable,False
pp_nav_01047,darganata,navigable,True
pp_nav_01048,saucunk,improvable,True
pp_nav_01048,allegheny,improvable,True
pp_nav_01049,pp_nav_01060,navigable,False
pp_nav_01049,moingwena,navigable,True
pp_nav_01049,wyaconda,navigable,True
pp_nav_01049,peewareewa,navigable,True
pp_nav_01050,pp_nav_01053,navigable,False
pp_nav_01050,pp_nav_01056,navigable,False
pp_nav_01050,yunnei,navigable,True
pp_nav_01050,yinshan,navigable,True
pp_nav_01050,hebin,navigable,True
pp_nav_01051,pp_nav_01065,barrier,False
pp_nav_01051,wihlink,navigable,True
pp_nav_01051,captina,navigable,True
pp_nav_01052,pp_nav_01053,navigable,False
pp_nav_01052,yinshan,navigable,True
pp_nav_01052,uraqai,navigable,True
pp_nav_01052,hebin,navigable,True
pp_nav_01052,aerzhai,navigable,True
pp_nav_01053,yinshan,navigable,True
pp_nav_01053,hebin,navigable,True
pp_nav_01054,pp_nav_01063,navigable,False
pp_nav_01054,shuntaneshnanga,navigable,True
pp_nav_01054,nemaha,navigable,True
pp_nav_01055,paxtang,navigable,True
pp_nav_01055,conewago,navigable,True
pp_nav_01055,connatachequa,navigable,True
pp_nav_01055,shamokin,navigable,True
pp_nav_01055,juniata,navigable,True
pp_nav_01056,pp_nav_01058,navigable,False
pp_nav_01056,yunnei,navigable,True
pp_nav_01056,hebin,navigable,True
pp_nav_01057,pp_nav_01068,navigable,False
pp_nav_01057,aerzhai,navigable,True
pp_nav_01057,bayannur,navigable,True
pp_nav_01058,pp_nav_01066,navigable,False
pp_nav_01058,yunnei,navigable,True
pp_nav_01058,hebin,navigable,True
pp_nav_01058,dongsheng,navigable,True
pp_nav_01058,ningbian,navigable,True
pp_nav_01059,amonokoa,navigable,True
pp_nav_01059,sangamon,navigable,True
pp_nav_01059,peoria,navigable,True
pp_nav_01060,pp_nav_01072,navigable,False
pp_nav_01060,oahaha,navigable,True
pp_nav_01060,wyaconda,navigable,True
pp_nav_01061,pp_nav_01071,improvable,False
pp_nav_01061,daya_kathyn,improvable,True
pp_nav_01061,darganata,improvable,True
pp_nav_01062,upper_chesapeake_bay,navigable,False
pp_nav_01062,conewago,navigable,True
pp_nav_01062,wicontiss,navigable,True
pp_nav_01062,attaock,navigable,True
pp_nav_01063,pp_nav_01070,navigable,False
pp_nav_01063,shuntaneshnanga,navigable,True
pp_nav_01063,nodaway,navigable,True
pp_nav_01064,pp_nav_01073,navigable,False
pp_nav_01064,amonokoa,navigable,True
pp_nav_01064,sangamon,navigable,True
pp_nav_01064,macoupin,navigable,True
pp_nav_01065,pp_nav_01074,barrier,False
pp_nav_01065,muskingum,barrier,True
pp_nav_01065,onimgohow,barrier,True
pp_nav_01065,wihlink,barrier,True
pp_nav_01065,captina,barrier,True
pp_nav_01066,pp_nav_01075,navigable,False
pp_nav_01066,piantouguan,navigable,True
pp_nav_01066,hequ,navigable,True
pp_nav_01066,hebin,navigable,True
pp_nav_01066,ningbian,navigable,True
pp_nav_01067,caspian_sea6,navigable,False
pp_nav_01067,salyan,navigable,True
pp_nav_01067,mahmudabad,navigable,True
pp_nav_01067,mughan,navigable,True
pp_nav_01068,pp_nav_01078,navigable,False
pp_nav_01068,dingyuan_lingzhou,navigable,True
pp_nav_01068,aerzhai,navigable,True
pp_nav_01069,upper_chesapeake_bay,improvable,False
pp_nav_01069,tesinigh,improvable,True
pp_nav_01069,wicontiss,improvable,True
pp_nav_01069,attaock,improvable,True
pp_nav_01070,pp_nav_01080,navigable,False
pp_nav_01070,shuntaneshnanga,navigable,True
pp_nav_01070,nodaway,navigable,True
pp_nav_01071,pp_nav_01079,navigable,False
pp_nav_01071,daya_kathyn,navigable,True
pp_nav_01071,alat,navigable,True
pp_nav_01071,amol_turkmenabad,navigable,True
pp_nav_01072,pp_nav_01081,improvable,False
pp_nav_01072,oahaha,navigable,True
pp_nav_01073,pp_nav_01081,improvable,False
pp_nav_01073,pp_nav_01090,navigable,False
pp_nav_01073,tamaroa,navigable,True
pp_nav_01073,macoupin,navigable,True
pp_nav_01074,pp_nav_01082,improvable,False
pp_nav_01074,muskingum,improvable,True
pp_nav_01074,onimgohow,improvable,True
pp_nav_01074,ethapetha,improvable,True
pp_nav_01075,pp_nav_01088,navigable,False
pp_nav_01075,baode,navigable,True
pp_nav_01075,hequ,navigable,True
pp_nav_01075,hebin,navigable,True
pp_nav_01075,fugu,navigable,True
pp_nav_01076,pp_nav_01083,navigable,False
pp_nav_01076,nudarcha,navigable,True
pp_nav_01077,emasulia,navigable,True
pp_nav_01077,nudarcha,navigable,True
pp_nav_01078,pp_nav_01094,navigable,False
pp_nav_01078,dingyuan_lingzhou,navigable,True
pp_nav_01078,otog,navigable,True
pp_nav_01079,pp_nav_01087,navigable,False
pp_nav_01079,alat,navigable,True
pp_nav_01079,amol_turkmenabad,navigable,True
pp_nav_01079,firabr,navigable,True
pp_nav_01080,pp_nav_01083,navigable,False
pp_nav_01080,nudarcha,navigable,True
pp_nav_01080,shuntaneshnanga,navigable,True
pp_nav_01080,kansas,navigable,True
pp_nav_01081,tamaroa,improvable,True
pp_nav_01081,oahaha,improvable,True
pp_nav_01081,macoupin,improvable,True
pp_nav_01082,pp_nav_01086,improvable,False
pp_nav_01082,onimgohow,navigable,True
pp_nav_01082,ethapetha,navigable,True
pp_nav_01082,kanawha,navigable,True
pp_nav_01083,nudarcha,navigable,True
pp_nav_01084,pp_nav_01085,navigable,False
pp_nav_01084,pp_nav_01091,navigable,False
pp_nav_01084,cuttawba,navigable,True
pp_nav_01084,assereniet,navigable,True
pp_nav_01084,oheyandewa,navigable,True
pp_nav_01085,cuttawba,navigable,True
pp_nav_01085,oheyandewa,navigable,True
pp_nav_01086,pp_nav_01096,improvable,False
pp_nav_01086,pp_nav_01102,improvable,False
pp_nav_01086,ethapetha,improvable,True
pp_nav_01086,kanawha,improvable,True
pp_nav_01087,pp_nav_01103,navigable,False
pp_nav_01087,khoja_idat_kala,navigable,True
pp_nav_01087,navidakh,navigable,True
pp_nav_01087,amol_turkmenabad,navigable,True
