location_tag,development
huangan,44.970
huangcaoba,40.400
huanggang,60.480
huanglong,29.650
huangmei,53.700
huangpi,62.000
huangping,40.180
huangxian,82.260
huangyan,47.970
huantajaya,2.090
huanzhou,27.530
huanzhou_qingyang,30.200
huarco,9.550
huari,3.960
huarmey,6.260
huarochiri,3.570
huarong,46.470
huasco,4.370
huatabampo,7.050
huating,51.990
huating_pingliang,31.600
huaxcama,14.830
huaxtepec,24.410
huaxtla,18.930
huayacocotla,8.890
huayin,45.410
huaying,33.470
huayuan,34.050
huayuantou,26.530
huazhou,40.400
hubek,15.690
hubli,25.930
hucha_hudan,0.000
hudaida,19.150
hudiksvall,9.360
hudur,11.000
hue_hue_ri_gi_ta,3.420
huedin,22.830
huehuetan,20.300
huelva,26.690
huesca,41.620
huescar,27.460
huete,31.370
huexotzinco,48.640
huguan,40.300
huhuhla,2.220
huian,75.390
huichang,31.750
huicheon,17.030
huichuan,75.030
huichuan_dechang,31.160
huifacheng,13.880
huihe,28.550
huilai,39.560
huili,27.810
huiqi,29.050
huista,2.080
huitong,33.020
huitzquilic,27.990
huixian,58.070
huizhou,27.770
huizhou_gongchang,26.330
huju,18.550
hukawng,27.040
hukou,65.050
hulagan,2.300
hulan,29.440
hulawen,39.480
hulbuk,13.840
huliaipole,12.380
hulin,12.030
hull,50.340
hulst,44.850
hulu_baram,14.010
hulu_barito,15.150
hulu_jelai,16.140
hulu_kahayan,18.120
hulu_kapuas,18.160
hulu_kinabatangan,15.030
hulu_labuk,12.040
hulu_lamandau,15.080
hulu_limbang,12.040
hulu_mahakam,15.130
hulu_melawai,15.790
hulu_mendawai,18.200
hulu_mentaya,18.260
hulu_mesuji,22.700
hulu_musi,23.500
hulu_padas,12.020
hulu_paser,13.130
hulu_pawan,15.680
hulu_sambas,16.670
hulu_segama,13.050
hulu_sembakung,14.010
hulu_seruyan,15.060
hulu_telen,18.080
hulun,5.570
hum,6.000
humadea,7.970
humar,12.500
humati,3.440
humbe,3.230
humbokado,0.000
humcumqua,0.000
humenne,25.550
huncun,9.960
hunedoara,26.050
hunfeld,44.340
hungry_horse,0.000
hunguy,0.000
huntingdon,50.960
hunucma,10.110
hunyuan,41.720
huolin,21.730
huolu,55.780
huoqiu,56.970
huoshan,29.590
huoyi,57.860
huozhu,23.690
hupenuu,4.180
huraydah,47.890
huriel,59.210
hurle,17.330
hurunui,0.000
husavik,10.410
husaynabad,50.680
huseyinabad,35.020
husi,34.510
husinec,40.050
husum,62.080
hutayb,27.350
huth,6.000
hutton,0.000
huupalikooche,4.000
huwwarin,20.630
huxian,55.480
huysiyn,0.000
hvalsey,1.000
hvamstangi,4.990
hvittis,8.290
hvlan,21.050
hvolsvollur,9.300
hwaju,20.100
hwalbay,3.000
hwangju,50.660
hwasun,23.450
hymahi,3.760
hythe,59.880
hytop,0.150
ia,18.730
iagodnoie,0.000
iagorlic,20.620
iaguarauna,4.450
ialophaybo,6.120
iaremappo,3.010
iasi,36.790
iate,0.000
ibaje,7.750
ibalong,15.190
ibaraki,36.750
ibb,25.200
ibequa,4.040
ibi,11.150
ibicui,6.680
ibirapuita,6.630
ibiza,34.720
ibo,4.130
ibotirama,0.000
ibra,13.980
ibrahimabad,51.880
ibri,4.700
ibusuki,27.120
ica,6.630
icabaqua,3.160
icafui,0.000
icalo,5.010
ichagarh,42.450
icheda,0.000
icheon,49.020
ichera,0.000
ichihara,42.040
ichirouganaim,0.000
ichishi,28.900
ichisi,4.900
ichitki,1.300
ichnia,17.550
ichon,24.720
ichugan,11.310
ichukanai,0.000
ichuna,4.450
ichuveem,0.000
ickari_kitsu,4.030
idah,9.770
idanha,32.640
idar,36.360
idensalmi,0.000
ider,7.210
idjil,7.000
idkabue,23.670
idlib,32.070
idodomya,13.540
idre,14.820
idrinskoye,2.500
idy_sakhalin,2.000
ife,12.020
iferouane,5.070
ifni,12.240
ifrane,15.160
iga,29.330
igan,13.100
igaracu,0.000
igbo_ukwu,13.180
igboho,11.980
igdir,38.460
igiliz,11.540
igiugig,0.000
igli,7.460
iglunga,0.000
igmu,8.020
igra,8.130
iguamuco,2.030
iguanacaera,0.000
iguape,0.000
iguazu,0.180
igumbi_andele,0.000
igushiq,0.000
ihara,28.550
ihkowom_iyo_he,0.000
ihosy,4.440
iichiilikaaashaashe,1.000
iiq,0.000
iisaxpuatahcheeaashe,1.000
iishi,24.300
ij_iran,14.960
ijathibe_wapta,1.000
ijebu_ode,8.150
ijnapuigosode,0.000
ika_nepa,0.000
ikab_ya,0.000
ikala,0.000
ikalamavony,5.920
ikalis,1.980
ikan,16.860
ikaria,22.030
ikaruga,25.100
ikeda,21.850
ikere,7.820
ikh_narttin_chuluu,2.000
iki_burul,4.850
iki_iki,3.240
ikjan,19.510
ikkatuluk,0.000
ikkeri,19.430
ikom,0.970
ikongo,1.610
ikongo_boa,0.050
ikorundu,13.080
ikosi,14.980
ikoyi,11.340
ikpeng,0.000
ikryanoye,5.030
iksa,0.000
ikuiapa,0.000
ilalumaala,0.000
ilam,15.900
ilambazar,47.850
ilan_hala,15.030
ilanbalyk,13.390
ilansky,0.000
ilanz,35.570
ilasi,3.620
ilchamu,3.240
ilek,8.790
iles_de_los,3.840
ilesa,4.160
ileza,11.000
ilgin,23.100
iliamna,0.000
ilibalyk,18.760
ilic,14.790
ilimo,9.340
ilimpeya,0.000
ilirnej,0.000
ilirska_bistrica,20.430
illapa,2.450
illecillewaet,0.000
illereichen,57.870
illescas,43.620
illichpur,35.510
illora,31.880
ilog,10.470
ilok,37.850
ilomantsi,0.000
ilorin,4.140
ilovlya,5.810
ilovna,14.100
ilucan,15.200
ilya,26.110
ilyino,19.870
ilyinsko_podomskoye,11.580
ilyinskoye_khovanskoye,18.700
ilza,19.520
imaapik,0.000
imadate,30.660
imakia,7.950
imangaq,0.000
imanka,8.500
imbaguarbak,9.430
imbangala,0.000
imbau,0.000
imbros,18.690
imilen,11.000
imizu,39.790
immenstadt,41.640
imola,90.900
impakwe,0.000
imphal,25.770
imsdalen,9.980
imsil,24.340
imst,59.840
in_amenas,7.000
in_gall,8.480
inagua,0.000
inaka,20.810
inalumaala,0.000
inapiremapu,8.020
inarigda,0.000
inbatskoye,0.000
incahuasi,4.020
incarraqay,10.050
incawasi,40.070
incheh_borun,32.460
inde,6.240
inderapura,14.950
indersdorf,58.650
indigiir,0.000
indore,40.390
indrapura,19.240
indrapura_khmer,31.790
inebolu,16.240
ineseno,0.080
ineu,26.080
inga,4.630
ingadi,0.000
ingapirca,41.990
ingapu,31.550
ingariko,5.010
ingatambo,21.280
ingedei,1.670
ingenika,0.000
ingnyeong,31.970
ingolstadt,75.330
ingombe_ilede,0.360
ingonish,0.000
ingul,10.720
inhambane,0.000
inhandui,6.480
iniesta,26.240
iningai,0.000
inishowen,14.090
initao,10.180
injangyang,23.510
inje,21.030
inju,64.970
inka_llaqta,9.230
innsbruck,72.120
innurmin,0.000
inonu,41.850
inotonniicaah,2.000
inowroclaw,38.380
inqua,0.000
insaombi,2.000
insar,18.650
insterburg,22.290
insuyu,27.700
intapushe,9.050
interlaken,36.230
inutsualak,0.000
inuviq,0.000
inverary,37.390
inverness,63.820
inverurie,67.380
iny_karaja,1.250
inyanga,4.130
inyanshashawatpa,10.630
inzia,0.000
ioannina,18.240
iowa,8.110
iparuka,0.000
ipatovo,10.470
ipholhhelhlhup,3.370
ipire,8.360
ipojuca,0.000
ipswich,63.510
ipueira,0.000
iqaluit,0.000
irafshan,14.510
irakinda,0.000
iranmranhre,0.000
irantxe,0.000
iraqw,0.070
irarutu,0.000
irawo,4.770
irbid,29.720
irbit,0.000
irece,0.000
irek,11.750
irelyakh,0.000
iresim,0.000
irgiz,10.260
iriirakiicuhat,2.010
irij,44.530
iriomote,8.450
irkineieva,0.000
irkutsk,1.500
irkutsk_kazachinskoye,0.000
irodo,1.960
irondequoit,2.000
irong_irong,13.680
irritila,6.170
irtysh,0.000
irvine,65.530
isabela_island,7.010
isaccea,17.950
isafjordur,2.610
isakhel,37.770
isatabu,0.000
isawa,18.950
isbijab,15.000
ischigualasto,7.000
iscuande,4.250
isenga,0.000
isenhagen,43.080
isernia,44.460
isfahan,34.480
isfara,15.890
ishak,8.030
ishanapura,24.040
ishbukun,26.030
ishigaki,6.570
ishikari,2.870
ishimbay,11.380
ishkashim,25.360
ishkoman,15.430
ishkul,15.460
ishma,3.830
ishpeming,0.000
ishpiialawaache,2.000
ishtaboli,4.190
ishtixon,15.680
isili,32.690
isinguro,9.260
isiro,0.000
iskanwaya,9.050
iskenderun,37.730
iskilip,30.260
iskwao,8.000
islamgarh,17.010
islamkot,19.470
islay,38.320
isluga,1.130
ismail,15.970
isoya,0.000
isparta,31.910
ispir,19.860
issoudun,64.700
istakhr,15.870
istalif,27.190
istanoz,25.300
isumi,36.560
iswa,3.520
ita_atiaia,0.590
ita_cuara,2.060
ita_kua_y,1.220
itaba,6.510
itabaiana,0.000
itaberaba,0.000
itabira,0.000
itaboa,6.830
itaboca,0.000
itacolomi,0.000
itaitu,0.000
itajai,0.100
itajuba,0.020
itajui,0.000
itakangapyra,0.040
italwa,0.170
itamarandiba,1.060
itanagar,33.510
itanhomi,0.000
itaparica,0.000
itapecuru,0.000
itapemirim,0.000
itaperuna,0.000
itapetininga,1.070
itapeva,1.060
itapicuru,1.090
itapiracaba,0.000
itapirapua,0.000
itapocu,0.000
itaporanga,1.080
itapua,4.080
itaraholata,4.790
itarap,0.000
itarare,1.510
itaratim,0.000
itatsky,0.000
itaueira,1.010
itekiatonhniarikon,0.000
ithriya,16.640
itihumma,8.680
itis,2.230
itkanaahtuusu,0.000
itomamo,0.000
itonama,0.000
itscheabine,10.010
itu,0.150
itu_jilin,19.600
ituzaingo,9.600
itya_mahadu,0.000
itzalku,7.350
itzamkanac,12.830
itzcalpan,12.530
itzcuintlan,18.940
itzocan,27.770
iultin,0.000
ivalo,4.500
ivangorod,20.510
ivanovo,16.780
ivanpah,0.000
ivanteyevka,7.930
ivashka,0.000
ivdel,0.000
iveagh,40.130
iviatim,0.000
ivituut,0.000
ivohibe,5.720
ivrea,61.220
ivuna,0.830
iwafune,24.070
iwai,22.330
iwaki,22.520
iwal,0.000
iwanai,0.070
iwase,19.500
iwate,19.370
iwo,13.370
iwol,2.390
iwur,0.000
ixcatlan,18.300
ixesi,0.000
ixmiquilpan,8.160
ixtacamaxtitlan,13.030
ixtachichimecapan,17.950
ixtapan,8.570
ixtlahuaca,39.690
ixtlahuacan,30.900
ixtlan,8.100
ixtutz,5.210
iyawakagapi,0.000
iyeesnime,0.000
iyengra,0.000
iyesyak,0.000
iyo,35.670
izberdey,14.210
izboishchi,9.280
izborsk,15.900
izdeshkovo,23.020
izeh,18.950
izhevsk,6.980
izhma,1.500
iziaslav,18.100
izium,17.130
izki,5.990
izmit,42.750
iznik,25.140
izori,11.310
iztachacalapan,22.450
izumi,54.110
izumi_satsuma,24.350
izumo,27.190
izyaslavl,17.450
j_hradec,45.060
jabar,28.320
jabar_goemba,19.620
jabbul,35.650
jabhua,43.310
jabirrjabirr,0.000
jabiyan,23.190
jableh,37.020
jaboticabal,1.060
jaburrara,0.000
jaca,18.640
jacarei,0.160
jachal,9.010
jachymov,29.080
jacu,1.000
jacui,6.130
jadliaura,0.000
jadu,8.610
jae_aaya,3.000
jaen,39.670
jaeren,13.590
jaeryeong,39.450
jaffa,43.040
jaffna,32.280
jagadevipalayam,29.460
jagaraga,27.210
jagatipur,27.610
jagdalpur,34.180
jagga_kalemba,1.050
jaggas,0.000
jagin_zir,19.680
jagodina,34.580
jagua,0.000
jaguarao,4.700
jaguarari,0.060
jahreh,13.530
jahrom,18.210
jahunda,0.000
jaiba,1.080
jailolo,19.960
jaintiapur,26.160
jaisalmer,31.200
jaitmatang,0.000
jajarm,7.520
jajce,12.270
jajjaldeypur,31.960
jajnagar,49.470
jakelbalak,0.000
jalalabad,35.020
jalalabad_fergana,14.900
jalalpur_pirwala,60.410
jalan_buani_buali,8.980
jalandhar,57.330
jaleq,17.410
jalesar,73.920
jalesar_doab,38.220
jaligny,52.310
jalna,40.130
jalor,23.550
jalpaiguri,46.700
jalpan,12.220
jaltenango,12.930
jaltepec,10.380
jaluit_atoll,0.000
jama,9.490
jama_TUN,19.040
jambi,23.890
jaminjung,0.000
jammu,51.990
jamsa,0.000
janakkala,5.740
janakpur,30.890
janakpur_nepal,47.750
janauba,1.070
jand,13.370
jang_tana,3.570
jangheung,32.680
jangipur,52.310
jangjin,16.020
jangyeon,34.460
janjira,20.390
jannaba,18.560
jannah,8.880
jannat_shahr,15.530
janow_lubelski,21.590
jansath,49.560
japallan,3.360
jarabacoa,0.000
jaragua,0.340
jaraicejo,35.300
jaranwala,51.800
jarawah_abu_al_aysh,15.400
jardwajali,3.000
jargalan,10.320
jariekhi,14.000
jaroujiji,3.580
jarrah_karri,0.000
jarrakan,0.000
jarrarah,8.370
jaru,0.000
jashpur_nagar,32.390
jaskis,7.210
jaslo,17.190
jaszbereny,36.010
jataizinho,0.380
jath,33.710
jativa,34.090
jaund,32.060
jaunpur,52.480
jauregui,3.860
jaurua,7.010
jautok,0.000
javad,23.280
javaes,0.000
javanrud,15.940
jawan,0.000
jawand,18.260
jawhar,20.200
jawor,24.700
jawoyn,0.000
jayankondam,50.400
jaynagar,25.510
jayrud,23.490
jazan,12.270
jean_marie_river,0.000
jebba,11.790
jecheon,25.700
jeddah,24.870
jefferson,0.000
jeguakava,6.750
jekabpils,17.880
jelai,11.590
jeldesa,8.180
jelgava,17.430
jembayan,20.660
jeminay,11.770
jenipaboacu,0.000
jeongeup,54.550
jeongju_jeongju,35.060
jeongseon,23.550
jeonju,53.310
jepara,24.630
jequitinhonha,0.000
jerada,11.490
jerantut,18.140
jerez_de_la_frontera,42.010
jerez_de_los_caballeros,27.060
jerichow,70.970
jerramungup,0.000
jerrinja,0.000
jersey,44.280
jerubatuba,0.000
jerusalem,27.320
jessore,52.850
jetarktetqal,0.000
jeungsan,53.620
jever,84.120
jeziarysca,20.990
jhal,42.720
jhang,57.950
jhanjharpur,61.290
jhansi,54.610
jhao,27.930
jhatpat,44.640
jhenaidah,49.990
jhunjhunu,19.460
jiachuan,25.860
jiading,70.630
jiaha,51.530
jiajiang,34.470
jiajin,7.520
jianan,27.680
jianchang,56.110
jianchang_sichuan,30.480
jianchuan,25.000
jiande,40.830
jiangan,41.800
jiangchuan,36.210
jiangdu,70.570
jianghua,29.870
jiangjin,38.740
jiangle,32.590
jiangling,82.800
jiangning,56.800
jiangshan,46.940
jiangshan_laiyang,43.160
jiangxia,90.980
jiangxian,60.030
jiangyin,53.590
jiangyou,29.590
jianli,55.430
jianning,39.570
jianping,45.230
jianshi,27.580
jianshui,33.780
jianyang,31.350
jianzhou,66.090
jianzhou_daizhou,35.560
jiaocheng,37.270
jiaohe,77.270
jiaohua,40.600
jiaoshui,52.310
jiaoxi,85.280
jiaxian,75.730
jiaxiang,76.190
jiaxing,64.110
jiayu,83.280
jiazhou,46.660
jibat,14.550
jicayan,20.940
jicin,51.940
jiexiu,51.120
jieyang,34.030
jiezhou,25.080
jigansk,0.000
jiguani,0.000
jihlava,46.160
jijel,28.010
jijial,21.590
jijkwtuk,1.000
jilib,12.500
jilibulake,5.500
jiliu,2.000
jilkaat,0.000
jimo,58.600
jinan,24.320
jinchang,24.490
jincheng,82.910
jincheng_zezhou,52.580
jind,38.120
jindo,35.770
jing,7.420
jingan,27.560
jingan_shenzhou,75.110
jingbian,41.130
jingchuan,47.850
jingde,28.510
jinghai,84.340
jinghai_tongzhou,59.750
jingili,0.000
jingle,39.250
jingling,72.950
jinglong,44.280
jingning,33.500
jingshan,36.270
jingxian,37.630
jingxing,30.550
jingyan,51.230
jingyang,42.040
jingyu,8.000
jingzhao,80.160
jingzhou_dorbod,0.000
jinhua,67.310
jinigudera,0.000
jining,23.100
jinjam,45.180
jinji,27.740
jinjiang,75.430
jinju,55.800
jinkang,34.310
jinkou,67.990
jinshajiang,23.430
jinta,26.670
jintan,51.740
jintang,55.830
jinxi,43.780
jinxian,60.300
jinxiang,84.250
jinxiangping,28.420
jinyuan,34.950
jinyun,31.990
jinzhou_dalian,45.590
jinzhou_liaoyang,28.600
jinzhu,47.150
jinzhuping,26.380
jiparana,0.000
jipyeong,30.980
jiribatuba,0.000
jiroft,14.180
jishan,53.570
jishi,26.270
jishi_anze,59.880
jishui,47.070
jita,7.740
jixi,14.010
jixi_huizhou,30.890
jixian,55.030
jiyang,97.660
jiyin,96.770
jiyuan,40.870
jizhou,34.540
jizzakh,13.760
joal,1.310
joara,0.240
jocome,3.330
jodar,29.960
joensuu,0.000
johor_lama,24.680
joigny,66.570
joinville,71.260
jokkmokk,4.500
jolom_konob,19.810
joluo,6.230
jomda,11.410
jonang,17.690
jondaq,16.660
jonga_pansa,1.000
jongkong,13.630
jonkoping,22.740
jonzac,58.680
jootsuuk,13.210
joroinen,0.000
jororo,3.480
jorquera,23.130
jos,11.220
jose_calcado,0.000
josse,8.660
josselin,59.240
joutou,37.280
jowhar,13.500
juancheng,103.110
juban,28.620
jubara,15.770
jubbah,6.720
jubururu,1.000
jucas,0.000
juchatengo,14.240
juckasjarvi,6.500
jucuru,0.000
judenburg,28.570
juegang,65.770
juffure,5.760
juhoansi,0.000
juiz_fora,0.000
jujin,23.500
jujuy,11.150
jukun,0.000
julah,22.520
julau,18.380
julau_kutai,18.080
julfa,14.950
julfar,2.280
julime,4.530
julu,66.320
jumento,0.000
jumgal,12.520
jumilla,20.980
jumla,24.000
junagarh,27.550
jundiai,0.000
jungaa,0.000
jungal,0.000
junghwa,50.770
juni_aiken,0.000
juniata,0.000
junk_river,0.000
junnar,28.570
juntura,0.000
juque,21.650
jurbarkas,21.380
jurchi,6.540
juris,0.000
jurm,18.350
jurong,53.410
jurrah,37.900
juru_hoton,13.290
juterbog,55.450
juuka,0.000
juxeri,10.590
juxian,59.050
juxtlahuaca,8.870
juye,89.490
juyom,17.620
jyekundo,3.500
jyotipur,35.440
jyskyjarvi,0.000
jyvaskyla,1.730
k_alii_xkalaan,0.000
k_enakatnu,0.000
k_omoks,0.500
ka_aub,0.000
ka_u,0.000
kaa,6.840
kaabu,4.280
kaaguy_jehasapa,4.170
kaan_peech,20.220
kaapiuara,0.000
kaapor,0.000
kaarendy,3.050
kaaysara,0.000
kaba,15.600
kabacan,15.320
kabachischi,9.060
kabafa,0.000
kabakama,7.770
kabakty,9.010
kabambare,0.340
kabango,1.070
kabara,12.750
kabara_atoll,0.000
kabebe,0.000
kabeka,0.690
kabikabi,0.000
kabinakagami,0.000
kabinda,6.270
kabishi,0.000
kabixi,0.000
kabsoru,10.250
kabul,27.350
kabunda,0.240
kabuta,0.000
kabyrga,10.940
kachemak,0.000
kachi,4.060
kachug,1.000
kadey,0.000
kadinbola,1.660
kadinga,0.000
kadiri,25.900
kaditshwene,0.000
kadiweu,0.000
kadjerong,0.000
kadkan,11.350
kadom,16.350
kadu,0.000
kadugli,6.990
kadur,28.090
kadykchan,0.000
kadyy,13.730
kaedi,4.410
kaesong,47.290
kaeti,0.000
kaf,19.680
kafaila,6.450
kafartab,50.910
kaffa,16.080
kafia_kinji,11.260
kafima,0.000
kafimbi,1.140
kafr_saqr,45.850
kafsanji,0.000
kafuta,6.240
kaga,30.100
kagawask,0.000
kagaye,5.500
kaghasuq,0.000
kagianagami,0.000
kagiwigwan,6.000
kagizman,11.160
kagoma,1.430
kagoshima,35.590
kagyrgyn,0.000
kahak,20.040
kahan,19.570
kahari,7.020
kaharlyk,26.920
kahayan,13.200
kahayan_hilir,15.130
kahiltna,0.000
kahinga,6.840
kahlur,34.860
kahmard,10.130
kahntah_trail,0.000
kahnuj,14.220
kahochella,0.000
kahone,5.390
kahpota,0.000
kahshe,0.000
kahta,32.900
kahurangi,0.000
kahwenoke,3.000
kai_kara,3.090
kai_karoo,0.000
kai_theli_ke_hot_inne,0.000
kaiabi,0.000
kaiama,3.940
kaiapoi,1.000
kaibab,0.000
kaicheng,37.780
kaicheng_guyuan,27.010
kaifeng,95.240
kaifu,23.550
kaiguang,30.770
kaihua,33.650
kaikoura,0.000
kailali,37.260
kailashahar,21.490
kaili,43.340
kailu,20.810
kaimana,0.000
kaimbe,0.000
kaina,16.280
kainan,30.340
kaingang,0.000
kainsky_pas,0.000
kainta,18.670
kaiowa,2.070
kaip_ata,9.380
kaiparowit,0.000
kaipeshimushich,0.000
kaipokok,0.000
kairouan,25.410
kaiserslautern,40.580
kaisou,35.360
kaitangata,0.000
kaithal,45.310
kaitotikwia,2.000
kaiurskuta,4.020
kaiwa,0.000
kaiyuan_jurchen,26.840
kaiyuan_warka,7.100
kaizhou,28.560
kajabi,0.000
kajana,0.000
kajang,20.280
kajenje,1.000
kajkwakratxi,0.000
kajran,23.160
kajyub,4.110
kak,11.600
kaka,16.520
kakabeka,0.000
kakagi,2.000
kakaling,2.110
kakarakala,0.000
kakataibo,6.220
kakenje,7.060
kakibonga,2.000
kakisa,0.000
kakoba,1.010
kakol_kiej,35.520
kakouna,0.000
kal_gatana,0.000
kala,2.700
kalaa_of_ait_abbas,14.460
kalaako,0.000
kalaamaya,0.000
kalaat_sraghna,19.860
kalabaca,0.000
kalabsha,9.960
kalach,13.740
kalagan,9.110
kalahandinagara,41.110
kalahasti,31.330
kalala,0.000
kalala_kazemba,1.490
kalalaw,12.210
kalam,36.360
kalam_hill,26.690
kalam_swat,23.150
kalamansig,9.060
kalamata,33.270
kalamazoo,2.290
kalambo,4.500
kalameh,13.240
kalanaur,62.070
kalanga,2.400
kalapang,8.210
kalapuya,3.000
kalassa,6.520
kalat,16.930
kalat_nader,12.240
kalatay,1.030
kalavryta,17.390
kalay,1.200
kale,22.930
kaleap,0.000
kalecik,27.970
kalengue,0.770
kaleybar,25.250
kalfou,7.780
kalfucura,2.000
kali,0.000
kaliakra,33.990
kalianda,27.420
kalilayan,14.500
kalina,4.290
kalinganagara,24.920
kalingapattanam,41.930
kalininskaya,13.560
kalinjar,39.560
kalinkavichy,21.630
kalispel,0.000
kalisusu,16.570
kalisz,35.270
kalkadoon,0.000
kallakurichi,31.120
kallamuckee,4.700
kallawaya,6.030
kalluru,30.500
kalmanka,6.960
kalmar,25.910
kalmat,15.180
kalmius,17.790
kalmyk,8.460
kalnivka,9.360
kalo,38.490
kalocsa,45.100
kalomo,4.010
kalotmul,16.410
kalpi,55.840
kalsi,29.140
kalskaq,0.000
kaltag,0.000
kaltysyany,0.000
kaluba,1.040
kaluga,21.890
kalumpang,19.500
kalundborg,32.400
kalyan,27.890
kalyani,33.580
kalyazin,22.070
kamabai,1.380
kamach,19.360
kamahuya,0.000
kamakura,70.200
kamalia,59.870
kamaniskeg,0.000
kamashikamach,0.000
kamassekuakamat,0.000
kamassekutinat,0.000
kamatapur,49.960
kambam,27.010
kambeba,0.000
kambiwa,0.000
kamchatka_trail1,0.000
kamchatka_trail2,0.000
kamchatsk,0.000
kameda,1.060
kamen,5.210
kameng,17.320
kamenka,0.000
kamensk,0.000
kamenskaya,16.140
kamenskoie,0.000
kamensky_zavod,5.270
kameshi,25.720
kami,19.430
kami_shikoku,23.210
kamiagata,27.460
kamiahpu,0.000
kamianets_podilskyi,23.650
kamien,28.070
kamieniec,37.300
kamienna_gora,30.450
kamihei,16.200
kamiina,25.020
kamiiso,0.000
kamikita,24.820
kamilaroi,0.000
kamimbe,7.090
kamin,13.310
kaministikowak,0.000
