location_tag,building,starting_levels,cap_at_start,cap_at_reference_development,starting_ledger_people,maximum_ledger_people
minnetonka,management,0,8,11,0.2,118169.6
minnewaukan,management,0,7,10,0.0,18285.3
minnewawa,management,0,8,11,0.0,85407.0
mino,management,1,9,12,2362.6,74611.7
minochi,management,0,7,10,1137.9,55237.1
minokamo,management,0,8,11,334.1,71439.5
minong,management,0,2,5,0.0,17470.8
minqing,management,1,10,12,5736.7,41109.7
minsin,management,0,4,7,1453.2,38156.9
minsk,management,5,8,11,19156.3,64318.4
minto,management,0,2,5,0.0,9733.9
minudasht,management,1,3,6,2380.8,32044.4
minungo,management,0,5,8,0.0,36154.5
minusinsk,management,0,7,10,0.0,49693.0
minxian,management,1,9,11,7168.9,39326.3
minya,management,0,2,4,0.0,0.0
minzhou,management,0,2,5,0.0,25721.2
miongo,management,0,4,7,0.0,46966.5
miopacoas,management,0,0,3,0.0,698.1
miory,management,2,8,11,5581.1,51218.6
miquelon,management,0,2,5,0.0,1652.0
mir_garh_qila,management,0,2,4,1498.3,1498.3
mir_loc,management,0,0,3,2.7,184.8
miraj,management,3,5,7,12928.8,33087.1
mirama,management,3,3,6,7574.5,47006.3
miramichi,management,0,7,10,0.0,72480.8
miran,management,0,0,3,0.0,0.0
miranda_de_ebro,management,3,5,7,11291.4,50627.9
miranda_de_i_douro,management,6,6,8,28851.3,64675.6
mirande,management,5,8,10,24301.3,62988.8
mirandela,management,2,5,8,7896.1,52486.4
mirandola,management,9,10,11,61538.8,61544.0
miranha,management,0,7,10,0.0,29866.4
mirat,management,1,5,7,3278.0,13511.1
mirbat,management,0,0,3,0.0,273.0
mirecourt,management,8,8,10,48159.1,96065.9
mirepoix,management,11,11,12,92235.8,101431.8
miritiba,management,0,4,7,0.0,10083.9
mirixubaash,management,0,7,10,0.0,15718.7
mirning,management,0,0,3,0.0,25.1
mirochowo,management,1,8,11,2049.3,51358.1
mirriah,management,0,1,4,0.0,8142.0
miryang,management,3,5,7,13166.6,52194.4
misasa,management,0,5,8,133.5,32024.2
misask,management,0,2,5,0.0,2988.2
misekumaw,management,0,2,5,0.0,4574.3
misgar,management,0,0,3,0.0,0.0
misha_shipu,management,0,2,5,0.0,4015.4
mishan,management,1,4,7,1710.7,11864.7
mishikamau,management,0,2,5,0.0,0.0
mishkwagokag,management,0,8,11,0.0,121389.5
misi_zaaga_igan,management,0,8,11,0.0,109205.6
misima,management,2,7,10,3415.8,13468.4
misinichikw,management,0,2,5,0.0,0.0
miskah,management,0,1,4,0.0,0.0
miskolc,management,5,9,11,19520.1,48211.3
miskwaagamiiwi,management,0,6,9,0.0,74266.7
misool,management,0,6,9,31.5,39945.0
mispec,management,0,6,9,0.0,67551.6
misratah,management,0,0,3,963.2,3714.7
missicabi,management,0,2,5,0.0,9315.7
missinaibi,management,0,6,9,0.0,4687.1
missinihe,management,0,9,12,0.0,101914.7
missinipi,management,0,4,7,0.0,12115.7
mississagi,management,0,6,9,0.0,46236.3
mississinewa,management,0,8,11,2.2,126309.2
missoula,management,0,6,9,0.0,3403.1
mistahi,management,0,2,5,0.0,0.0
mistahi_sakahikan,management,0,2,5,0.0,9179.1
mistaiyohe,management,0,5,8,0.0,5783.5
mistango,management,0,7,10,0.0,14396.6
mistanipi,management,0,2,5,0.0,0.0
mistassibi,management,0,6,9,0.0,13807.7
mistassiniish,management,0,2,5,0.0,4907.1
mistecapiu,management,0,2,5,0.0,6284.9
mistelbach,management,8,11,12,52312.1,66077.8
mistimakan,management,0,2,5,0.0,8015.3
mistinatuakamau,management,0,2,5,0.0,0.0
mistinatwayasu,management,0,2,5,0.0,0.0
mistissini,management,0,2,5,0.0,4249.0
mistretta,management,5,6,9,20507.9,31531.4
mistutikumak,management,0,2,5,0.0,50.4
mitchigamea,management,0,9,12,40.8,141879.7
mithankot,management,0,2,4,0.0,0.0
mithri,management,0,1,3,0.0,10.1
mitic,management,4,4,7,29910.9,32365.6
mitilene,management,0,3,6,299.3,23161.4
mitimiri,management,0,3,6,412.3,17277.7
mitis,management,0,6,9,0.0,72305.7
mitoyo,management,1,9,12,1903.7,67885.5
mitrovica,management,0,8,11,802.1,57927.7
mitse_adazi,management,0,2,5,0.0,1442.7
mitsiadazi,management,0,1,4,0.0,3238.8
mitsogo_kongo,management,0,4,7,0.0,29919.7
mittaywanquam,management,0,6,9,0.0,94856.4
mittersill,management,0,4,6,1095.5,6972.8
mityakinskaya,management,0,6,9,0.0,42609.1
miwa,management,0,3,6,0.0,30923.8
mixian,management,2,6,7,10783.3,18577.9
mixquiahuala,management,2,2,5,19344.5,122659.0
mixtlan,management,2,7,10,4871.4,134260.1
miyagi,management,1,8,11,3656.0,34461.2
miyakojima,management,1,8,11,1855.7,44991.7
miyaneh,management,0,3,6,413.7,31405.7
miyazaki,management,0,8,11,115.8,59407.2
miyoshi,management,0,9,12,888.0,73272.7
miyoshi_shikoku,management,0,9,12,5.8,65901.5
miyun,management,0,4,7,1190.3,16349.4
mizantla,management,0,8,11,269.1,77949.2
mizda,management,0,0,3,0.0,0.0
mizhi,management,0,4,6,447.0,13125.3
mizque,management,0,4,7,0.1,86770.0
mkwaja,management,1,5,8,1459.0,26312.2
mlada_boleslav,management,3,9,11,14139.9,63913.5
mlungo,management,0,5,8,0.9,54266.9
mnihaha,management,0,7,10,22.2,41434.0
mnisaton,management,0,6,9,0.0,76181.4
mnitanka,management,0,6,9,21.9,44492.6
mo_o_ti,management,5,5,7,41304.7,94187.0
mo_ohta_vo_honaaeva,management,0,5,8,0.0,6627.5
moadokado,management,0,1,4,0.0,1084.9
moana_kassongo,management,0,5,8,845.5,41783.7
moana_mpafu,management,0,5,8,995.9,47742.9
moana_muafi,management,0,5,8,466.5,46661.8
moana_mussumba,management,0,5,8,564.6,55888.9
moanunts,management,0,0,3,0.0,1869.8
moapa,management,0,0,3,0.0,27.5
mobaye,management,0,4,7,1.2,25150.3
mobile,management,0,9,12,0.0,115265.5
moca,management,0,8,11,0.0,66669.6
mocama,management,0,9,12,0.0,112710.8
mocana,management,2,9,11,8506.4,20949.9
moce_atoll,management,0,4,7,0.0,0.0
mocoa,management,1,6,9,1923.8,33021.7
mocozo,management,0,9,12,0.0,136537.2
modasa,management,4,4,6,24993.0,44914.1
modena,management,10,12,13,68406.2,82900.9
modica,management,6,7,9,30798.3,42232.8
modigliana,management,6,9,11,26203.4,55990.2
modipe,management,0,2,5,5.8,15799.8
modokni,management,0,4,7,0.0,2572.0
modon,management,1,3,6,5088.8,19830.2
modos,management,2,9,11,7494.9,44978.0
moehe_yoe,management,0,1,4,0.0,3298.4
moena_kalengo,management,0,4,7,0.0,40265.1
moffat,management,0,5,8,0.0,3566.4
mogadishu,management,0,2,5,0.0,12935.8
mogador,management,0,1,4,564.9,23203.0
mogas,management,0,8,11,6.1,27654.0
moghwachi,management,0,1,4,0.0,6995.8
mogi_das_cruzes,management,0,8,11,0.0,17808.9
mogi_mirim,management,0,9,12,0.0,14784.0
mogilev,management,6,8,11,22309.7,50261.2
mogilno,management,1,8,11,3191.7,59732.7
mogot,management,0,2,5,0.0,2782.3
mohacs,management,6,9,11,28720.9,59438.6
mohan,management,4,4,6,16878.6,48306.4
mohe,management,0,4,7,0.0,49006.9
mohetan,management,2,8,11,5125.0,114621.0
mohko,management,0,2,5,0.0,39729.8
mohyliv_podilskyi,management,2,8,11,5206.9,62788.1
moi,management,0,6,9,0.0,38938.2
moi_urusta,management,0,2,5,0.0,0.0
moingwena,management,0,8,11,606.6,147424.3
moira,management,0,4,7,11.4,48484.3
moissala,management,0,4,7,0.0,7837.2
moito,management,0,1,4,0.0,9155.1
moiynty,management,0,0,3,0.0,1268.3
mojacar,management,1,1,4,8391.1,26116.1
mojenga,management,0,3,6,0.0,47222.0
mokaie,management,0,5,8,0.0,14742.6
mokelumne,management,0,4,7,0.0,2470.3
mokhcha,management,1,7,10,2919.4,46475.2
mokowan,management,0,6,9,0.0,7054.6
mokrous,management,0,5,8,0.0,31275.5
mokshan,management,0,7,10,809.5,38574.1
moksobo,management,1,5,8,2360.5,80479.5
mokwa,management,1,4,7,2161.2,12540.8
molangur,management,2,6,8,9667.1,46408.9
molchanovo,management,0,3,6,0.0,40072.8
molde,management,0,2,5,237.9,5743.6
molevon,management,0,5,8,32.5,40130.7
molina_de_aragon,management,4,6,8,15585.3,29599.6
molins,management,6,8,10,27357.8,87230.1
mollyhuajeck,management,0,5,8,0.0,9011.2
molodo,management,0,2,5,0.0,0.0
molodoi_tud,management,0,7,10,993.1,54401.2
mologa,management,1,7,10,3051.6,50580.9
moloka_i,management,0,2,5,0.0,7.7
molomo,management,0,3,6,0.0,47811.7
moloskovitsa,management,0,3,6,0.0,48573.5
molsemtekw,management,0,6,9,0.0,90599.5
molumbo,management,0,4,7,0.0,52118.0
molundu,management,0,5,8,329.3,59560.4
molvo,management,0,2,5,0.0,205.6
molyvos,management,0,3,6,1054.6,20288.3
moma,management,0,4,7,80.7,56897.0
moma_katwoi,management,0,5,8,0.0,42097.6
moma_moamba,management,0,4,7,0.0,40079.0
mombasa,management,0,4,7,0.0,15833.8
mombote,management,0,4,7,0.0,28980.3
mompoj,management,3,7,10,8934.6,20464.5
mon,management,0,4,7,0.0,36590.3
monadnock,management,0,6,9,0.0,85546.8
monaghan,management,2,6,9,7078.0,46307.7
monahassanugh,management,7,9,12,15804.9,155070.1
monashee,management,0,2,5,0.0,1413.8
monastir,management,5,6,7,27100.8,28853.5
monastyrshchina,management,0,8,11,1196.0,53652.8
monasukapanough,management,5,9,12,10777.4,155030.8
monbetsu,management,0,7,10,311.0,52233.4
monchengladbach,management,11,11,12,90043.4,106403.0
moncorvo,management,1,5,8,2388.1,53237.0
mondo,management,0,0,3,15.7,2683.3
mondonedo,management,0,4,7,559.9,20639.3
mondongachate,management,4,6,9,8169.5,80141.3
mondoro,management,0,0,3,9.4,5696.6
mondovi,management,8,8,10,73164.3,88623.4
monecato,management,1,7,10,3365.3,156587.4
monemvasia,management,0,3,6,934.2,14973.8
monesterio,management,2,4,7,5779.8,33757.7
moneta,management,0,1,4,0.0,1215.5
moneton,management,4,9,12,9058.4,153323.8
monfort_lamaury,management,3,9,11,11768.3,78468.9
monfort_sur_meu,management,9,10,12,47361.6,62992.1
monforte_de_lemos,management,1,3,5,5231.3,21512.0
mong_hpayak,management,0,4,7,0.0,46139.5
mong_hsat,management,0,5,8,0.0,43668.2
mong_yai,management,0,5,8,52.9,41633.0
mong_yang,management,0,5,8,0.0,41163.3
mong_yawng,management,0,4,7,60.3,37086.3
monghsu,management,0,5,8,0.0,41823.2
monghyr,management,1,6,8,5789.7,43152.0
mongkawng,management,0,6,9,0.0,42746.5
mongkung,management,0,5,8,0.0,45829.1
monglong,management,0,5,8,1.0,41232.2
mongmit,management,0,5,8,10.7,49351.4
mongnai,management,0,5,8,0.0,39237.5
mongnawng,management,0,5,8,0.0,47668.8
mongo,management,0,2,5,0.0,9899.2
mongoffa,management,0,4,7,15.5,41676.2
mongomo,management,3,6,9,7367.0,23910.3
mongpai,management,0,5,8,0.0,38890.7
mongping,management,0,5,8,0.0,40488.5
mongtung,management,0,5,8,0.0,37726.8
mongyang,management,0,6,9,6.0,53230.9
monhyin,management,0,5,8,0.0,41255.2
monmouth,management,8,8,10,79262.5,91135.1
mono,management,0,7,10,0.0,32491.0
monocacy,management,7,9,12,17559.3,107847.8
monona,management,0,8,11,1130.7,148555.3
monongahela,management,4,8,11,8709.6,159244.1
monopoli,management,3,7,8,18315.6,22253.2
monqui,management,0,0,3,0.0,98.7
mons,management,3,8,10,15047.5,78554.6
monselice,management,8,11,12,53500.9,60004.2
monsol,management,1,4,7,1654.5,31454.4
mont_de_marsan,management,1,9,11,2913.5,69404.4
montaigu,management,8,8,10,38145.0,64078.2
montaigut,management,7,7,9,32988.4,85075.7
montalban,management,2,5,8,8741.7,27653.6
montalcino,management,10,12,13,56855.5,67629.2
montalegre,management,1,2,5,2023.0,43757.3
montanchez,management,2,4,7,6891.1,32166.8
montargis,management,6,8,10,28264.7,87150.4
montauban,management,11,11,12,78147.4,106619.1
montauk,management,0,7,10,0.0,51313.3
montbeliard,management,10,10,12,71269.3,108268.4
montblanc,management,1,3,6,3335.1,23064.8
montbozon,management,11,11,12,105303.2,127975.5
montbrison,management,7,8,10,34047.6,89960.9
montcenis,management,8,8,10,40521.8,88770.6
montefeltro,management,6,9,11,29126.8,53377.4
monteleone,management,7,7,9,33724.1,48522.7
montemor,management,2,5,8,8569.9,39018.5
montendre,management,7,8,10,34463.2,61855.3
montepeloso,management,7,7,9,36712.4,59347.4
monterado,management,0,6,9,426.1,45776.0
monterrey,management,1,2,5,2171.1,25851.0
montes_claros,management,0,4,7,0.0,10322.2
montflanquin,management,9,10,12,50333.8,73879.7
montgomery,management,8,8,10,72364.1,80613.9
monthey,management,1,7,9,2794.3,21232.8
montiel,management,2,3,6,5405.0,32731.4
montlaur,management,5,7,9,21087.7,51625.1
montlucon,management,8,8,10,42100.0,81518.9
montmedy,management,10,10,12,66874.6,106029.2
montmorency,management,7,10,12,39367.2,78321.0
montmorillon,management,11,11,12,75068.7,100458.9
montpellier,management,3,5,6,18289.4,35807.9
montreuil,management,8,8,10,40397.7,71972.0
montreuillon,management,11,11,12,124013.4,128003.2
montreux,management,0,3,6,876.5,18135.5
monxoro,management,0,4,7,2.5,6778.3
monza,management,4,9,11,19452.2,39567.3
monzes,management,0,4,7,0.0,58800.5
monzon,management,4,7,9,20526.0,32311.4
monzon_campos,management,3,6,8,15285.4,36223.0
mooi,management,0,3,6,0.0,2451.1
moona_mpanda,management,0,4,7,0.0,65293.2
moose_river,management,0,1,4,0.0,20.3
moosonee,management,0,3,6,0.0,7454.0
mootka,management,0,2,5,0.0,2970.3
mopeia,management,0,4,7,24.8,59416.3
moqoit,management,0,8,11,0.0,30088.3
mora,management,0,3,6,1047.9,33619.8
mora_cam,management,0,2,5,1378.4,8999.6
mora_de_rubielos,management,2,6,9,7917.0,35408.7
mora_eth,management,0,0,3,0.0,87.1
mora_portugal,management,0,4,7,1143.1,38452.5
morag,management,8,8,11,29617.6,89289.4
moramanga,management,0,5,8,40.1,70925.3
morangi,management,1,4,7,3093.3,46399.4
moratau,management,0,7,10,459.0,23744.6
mordovo,management,0,7,10,649.4,34452.6
morella,management,1,5,8,2924.9,21186.9
morgan,management,0,6,9,0.0,4505.8
morgex,management,0,1,3,2406.5,3206.2
morhange,management,7,8,10,30733.7,87466.6
mori,management,0,0,3,0.0,93.0
mori_baridag,management,0,2,5,0.0,22766.9
mori_celebes,management,0,6,9,250.6,34898.3
morki,management,1,8,11,1304.2,49519.6
morkoka,management,0,2,5,0.0,0.0
morkvash,management,0,7,10,173.2,46154.4
mormor,management,0,3,6,0.0,27144.2
mornei,management,0,3,6,292.4,7978.5
moro,management,0,7,10,0.0,42446.9
moro_sindh,management,0,2,4,0.0,0.0
moron,management,2,4,7,7701.4,32993.1
morondo,management,0,5,8,9.4,13741.5
morpeth,management,2,6,8,10305.7,49126.7
morphou,management,3,4,7,12584.7,48783.9
morrinhos,management,0,5,8,10.8,14209.8
mors,management,11,11,12,131997.4,131997.4
morsha,management,0,7,10,416.5,40206.4
mortagne,management,12,12,13,86881.6,109829.7
mortain,management,8,8,10,39700.5,70635.5
morvi,management,2,2,5,11726.5,27888.6
mosbach,management,5,8,10,24002.4,77449.1
moschevo,management,0,6,9,0.0,21900.5
mosco,management,0,9,12,0.0,137721.8
moscow,management,1,8,11,5031.5,46544.7
mosega,management,0,2,5,0.0,11165.5
mosharahat,management,0,2,5,497.3,9477.3
moshenskoye,management,0,7,10,222.5,52306.4
moshi,management,0,2,5,0.0,0.0
moshok,management,0,8,11,507.7,51815.1
mosiko,management,0,4,7,0.0,40883.5
moskona,management,0,6,9,0.0,35555.5
moskwawakwa,management,1,8,11,3482.4,128985.1
mosopeleacipi,management,4,9,12,8749.8,142523.7
moss,management,2,6,9,8290.3,49276.2
most,management,3,8,10,11217.6,57155.9
mostaganem,management,1,5,8,3851.7,35399.8
mostar,management,0,8,11,283.1,66689.7
moster,management,3,6,9,8841.3,31328.4
mosul,management,3,5,7,12612.1,36353.0
motal,management,0,8,11,0.0,63627.8
motoyoshi,management,0,8,11,976.5,31874.5
motu_maha,management,0,1,4,0.0,0.0
motul,management,2,3,6,6551.7,38773.2
motupalli,management,2,5,7,9586.2,38127.8
motupohue,management,0,5,8,0.0,70948.4
motutunga_atoll,management,0,5,8,0.0,0.0
motygino,management,0,3,6,0.0,44222.5
mouchalagane,management,0,2,5,0.0,2358.7
moudery,management,0,2,5,63.8,7352.1
mount_athos,management,0,3,6,1.0,7829.6
mountain_maidu,management,0,3,6,0.0,836.1
moura,management,3,6,9,12031.8,55386.5
mourdiah,management,0,2,5,0.0,7238.3
mourionska,management,0,2,5,0.0,16298.7
moussoro,management,0,0,3,0.0,1025.2
moutiers,management,3,6,8,16158.1,18951.0
mouzon,management,11,11,12,85357.2,108581.8
movima,management,0,5,8,0.0,14454.8
mowhemencho,management,9,9,12,25949.9,173752.5
moxos,management,0,7,10,0.0,17537.0
moya,management,1,4,7,3317.1,35955.8
moyarta,management,0,6,9,330.0,38538.4
moycarn,management,6,6,9,24281.8,49309.7
moyenga,management,0,3,6,0.0,41991.2
moyobamba,management,0,7,10,0.0,39524.9
mozambique,management,0,4,7,75.2,48601.2
mozhaysk,management,1,8,11,2382.8,54134.3
mozhga,management,3,8,11,6935.1,49514.7
mozhino,management,0,8,11,123.0,55594.0
mpala,management,0,5,8,0.0,32100.0
mpanda,management,0,4,7,4.2,50701.7
mpondo,management,0,4,7,0.0,21026.8
mpongwe,management,0,5,8,0.0,19809.8
mpota,management,0,5,8,0.0,39798.5
mpueto,management,0,4,7,266.5,43697.4
mpwapwa,management,0,4,7,410.9,33330.8
mrauk_u,management,1,6,9,2569.8,47557.6
mrirah,management,1,4,7,3071.4,37134.6
mrubicha,management,0,5,8,0.0,32301.6
msassa,management,0,5,8,140.5,53179.1
msene,management,1,5,8,1670.3,53782.1
mser,management,0,3,6,428.0,8826.0
msila,management,1,1,4,1509.8,8267.7
msinja,management,0,4,7,45.9,44507.7
msire,management,0,4,7,0.0,41139.6
msire_zambia,management,0,4,7,0.0,56152.6
msiri,management,0,4,7,0.0,53028.4
msoro,management,0,4,7,17.2,61373.2
mstow,management,7,9,12,25405.0,90126.6
mstsislaw,management,3,8,11,8612.2,53344.5
msus,management,0,0,3,0.0,0.0
mtanye,management,0,2,5,0.0,14398.1
mtetengwe,management,0,1,4,0.0,10378.1
mthethwa,management,0,4,7,0.0,14707.5
mti_pa,management,0,0,3,0.0,0.0
mtoko,management,0,4,7,0.0,47629.8
mtoli,management,0,3,6,0.0,43701.0
mtowa,management,0,5,8,347.6,48237.9
mtsensk,management,2,8,11,5945.0,53935.2
mtskheta,management,2,8,11,7453.5,71104.3
mu_ngava,management,0,6,9,0.0,36879.9
muan,management,3,10,12,15092.7,88100.4
muana,management,0,6,9,88.5,62933.4
muang_et,management,0,4,7,0.0,40342.9
muang_jam,management,0,5,8,4.6,39088.5
muang_kham,management,0,4,7,0.0,41546.7
muang_khemarat,management,0,4,7,689.5,41314.9
muang_khuan_kra_buri,management,0,6,9,4.7,65233.2
muang_lang,management,0,4,7,0.0,40862.3
muang_luang_phukha,management,0,5,8,0.0,45489.4
muang_mang,management,0,6,9,132.2,39614.8
muang_na_rang,management,0,5,8,0.0,69205.0
muang_nakhon,management,0,4,7,370.9,36488.2
muang_ngao,management,0,4,7,0.0,28041.3
muang_nong_han_luang,management,0,4,7,4.4,38365.3
muang_phalan,management,0,5,8,218.9,35468.4
muang_phin,management,0,5,8,0.0,29950.0
muang_phuan,management,0,4,7,0.0,37952.1
muang_sam_tai,management,0,4,7,0.0,37328.5
muang_sing,management,0,5,8,91.9,42931.4
muang_sua,management,0,5,8,0.0,40811.5
muang_ta_oi,management,0,7,10,0.0,38702.1
muang_tam,management,0,5,8,17.8,43082.5
muang_thaeng,management,0,4,7,0.0,40759.8
muang_wang,management,0,4,7,0.0,37592.8
muang_xay,management,0,5,8,0.0,47148.9
muang_yuam,management,0,4,7,0.0,43595.0
muar,management,0,7,10,102.8,62875.8
muara_bahan,management,1,6,9,1602.9,51885.0
muara_sabak,management,0,6,9,1196.0,44969.2
muarakaman,management,0,6,9,0.0,45946.8
muata_musembo,management,0,5,8,62.6,32176.1
mubami,management,0,6,9,222.9,57654.1
mubarakabad,management,0,1,4,56.4,507.5
mubemde,management,0,4,7,305.6,30008.3
mubi,management,0,4,7,6.3,8782.9
muborak,management,0,0,3,0.1,631.2
mucajai,management,0,6,9,0.0,23155.1
mucajama,management,0,4,7,0.0,61122.2
muchena,management,0,4,7,0.2,35413.4
muchesh,management,0,3,6,539.1,27029.8
muchuan,management,1,4,7,2965.8,39705.0
muchuchu,management,0,4,7,0.0,21727.9
muconda,management,0,5,8,0.0,35427.4
mucuri,management,0,5,8,0.0,15163.7
mucusso,management,0,4,7,0.0,56885.2
mudan_ula,management,0,4,7,225.8,24697.2
mudburra,management,0,2,5,0.0,10185.7
mudgal,management,2,6,8,8981.4,32285.3
mudhaykirah,management,1,1,4,8834.8,14090.0
mudhol,management,3,5,7,12638.8,36604.4
mudurnu,management,1,8,11,4183.3,51782.0
muene_kwako,management,0,5,8,171.4,39394.1
muene_ndinga,management,0,5,8,3.1,30030.1
muene_puto,management,0,5,8,25.7,30204.5
mueng_bang_yom,management,0,5,8,95.3,41371.1
mueng_fa_daet,management,0,4,7,679.0,45692.3
mueng_rat,management,0,5,8,0.0,38434.2
mueng_thoen,management,0,5,8,0.0,42926.6
mueng_thung_yai,management,0,7,10,0.0,44702.3
mugamba,management,1,4,7,1971.5,22220.9
muge,management,0,0,3,0.0,87.2
mughan,management,2,2,5,20678.5,20781.7
mughayra,management,0,0,3,0.0,0.0
mugi,management,0,9,12,53.2,73756.4
mugla,management,3,5,8,9430.5,44670.4
mugumba,management,0,4,7,0.0,43004.6
muhammad_tur,management,2,4,7,5614.3,7726.3
muhammerah,management,1,1,4,4472.2,6013.5
muhaukamau,management,0,2,5,0.0,2772.3
muhayil,management,0,1,4,10.8,6766.9
muhekani,management,0,5,8,0.0,60924.6
muhldorf,management,12,12,13,94391.4,101506.9
muhlhausen,management,4,8,10,19625.7,76331.2
muhwaosipi,management,0,6,9,0.0,89694.7
muichi,management,0,5,8,529.6,54807.9
muinawamek,management,0,6,9,0.0,78030.5
mukachevo,management,0,7,10,282.6,63897.5
mukah,management,0,6,9,0.0,41586.1
mukalombo,management,0,5,8,471.6,53752.3
mukariva,management,0,4,7,0.0,53154.5
mukas,management,0,4,7,168.0,50420.5
mukdahan,management,0,4,7,155.8,35553.0
muko,management,1,10,12,3554.6,80623.7
mukomuko,management,1,7,10,3850.4,39596.9
muksu,management,0,0,3,0.0,782.8
muktagacha,management,7,9,11,36164.3,79839.4
muktsar,management,2,3,5,7910.8,18163.2
mukur,management,0,0,3,0.0,130.8
mukurru_bunkela,management,0,5,8,26.4,51264.3
mukutawa,management,0,4,7,0.0,10961.1
mula,management,1,1,4,10401.0,24149.2
mulanay,management,0,7,10,235.1,73259.0
