location_tag,is_ownable,region,macro_region,natural_target_people,starting_target_people,maximum_target_people,attribute_flat_people,attribute_maximum_info_people,development,starting_model_people,maximum_model_people,start_exceeds_attribute_maximum
dandong,True,manchuria_region,east_asia,34819.2,52836.4,168272.4,29800.0,124800.0,25.8,46800.0,207800.0,False
danduka,True,western_india_region,south_asia,22150.8,42090.2,78691.3,22200.0,72100.0,28.3,42800.0,79900.0,False
dandybay,True,khorasan_region,central_asia,17411.5,17650.2,56638.2,23300.0,77100.0,12.9,23300.0,84200.0,False
dang,True,deccan_region,south_asia,32206.5,66128.1,244343.1,31700.0,96400.0,34.3,69100.0,204000.0,False
dangbon,True,australia_region,australasia,9445.0,9445.0,47967.1,37200.0,83600.0,0.0,37200.0,193000.0,False
dangcheng,True,west_china_region,east_asia,9424.6,9424.6,9454.8,6400.0,5300.0,12.6,6400.0,18300.0,True
danggali,True,australia_region,australasia,3761.6,3761.6,5213.4,9100.0,3800.0,0.0,9100.0,29800.0,False
dangila,True,ethiopia_region,east_africa,40419.7,46086.6,95905.8,41700.0,103800.0,19.2,42400.0,111700.0,False
dangshan,True,east_china_region,east_asia,31873.6,74408.6,119247.2,27500.0,110800.0,83.5,67300.0,253100.0,False
dangtu,True,east_china_region,east_asia,29667.7,139912.9,623100.0,25800.0,160500.0,53.7,133200.0,426700.0,False
dangyang,True,east_china_region,east_asia,13783.8,211729.8,354222.6,24700.0,148300.0,58.9,196300.0,253100.0,True
danilov,True,russian_region,eastern_europe,26978.4,31771.5,96810.9,24600.0,90200.0,19.0,26000.0,100300.0,False
danilovka,True,steppes_region,eastern_europe,20628.9,20658.0,70210.3,23300.0,77100.0,8.9,23300.0,87600.0,False
daning,True,north_china_region,east_asia,28399.2,47183.4,107460.7,22700.0,90700.0,44.1,38300.0,151800.0,False
daning_kuizhou,True,west_china_region,east_asia,14770.7,15893.9,57841.2,22200.0,120500.0,25.4,22200.0,105700.0,False
daning_pingquan,True,north_china_region,east_asia,27757.0,28489.9,115940.4,22700.0,90700.0,24.1,22700.0,122200.0,False
daniski,True,sahel_region,west_africa,37944.7,41912.6,72142.1,32100.0,52900.0,22.0,32800.0,68700.0,False
danleng,True,west_china_region,east_asia,28137.7,53053.4,240371.8,18300.0,87800.0,33.1,36100.0,121800.0,False
danli,True,central_america_region,north_america,23994.2,28736.2,89874.4,21600.0,55700.0,5.6,29300.0,81800.0,False
dannenberg,True,north_german_region,western_europe,30448.8,135540.8,159671.2,27800.0,114600.0,75.7,121500.0,128300.0,True
dantewada,True,central_india_region,south_asia,40207.5,70894.1,262564.6,38900.0,96200.0,26.6,56700.0,187300.0,False
dantu,True,east_china_region,east_asia,23104.4,283047.2,558608.8,26800.0,158100.0,68.8,284000.0,346800.0,True
danubyu,True,indochina_region,south_east_asia,19775.4,91185.4,635618.1,23100.0,84700.0,33.7,94600.0,326600.0,True
danyang,True,east_china_region,east_asia,22117.6,227159.5,584379.7,23400.0,131500.0,57.1,212500.0,264100.0,True
danyang_korea,True,korea_region,east_asia,23169.8,23369.7,102114.0,22800.0,74000.0,23.9,22800.0,91300.0,False
daoba,True,tibet_region,east_asia,9724.6,9724.6,12190.1,1000.0,0.0,14.0,1000.0,12100.0,True
daolong,True,south_china_region,east_asia,27927.5,31403.1,93522.8,20100.0,102400.0,23.9,20100.0,98400.0,False
daoukro,True,guinea_region,west_africa,26379.0,27598.8,72389.1,27000.0,76400.0,0.0,27000.0,100800.0,False
dapiguemlec,True,chaco_region,south_america,16723.0,16727.2,73741.4,29900.0,163700.0,3.0,29900.0,267700.0,False
dapitan,True,indonesia_region,south_east_asia,36536.9,40858.8,300391.8,24000.0,92700.0,13.3,24000.0,223700.0,False
daquq,True,crescent_region,middle_east,33501.9,37201.7,77616.8,22900.0,83400.0,15.3,24400.0,77700.0,False
dar_es_salaam,True,swahili_coast_region,east_africa,28149.2,29418.8,69531.9,27500.0,79500.0,12.1,27500.0,162900.0,False
dara,True,crescent_region,middle_east,47121.3,62177.9,91671.6,30000.0,51700.0,45.5,44300.0,71500.0,True
darab,True,persia_region,middle_east,21537.8,24209.5,51162.4,4600.0,8200.0,16.1,4600.0,25500.0,True
daraban,True,hindustan_region,south_asia,25602.7,35305.4,63561.8,22200.0,50500.0,39.2,29900.0,70000.0,False
daratan,True,indonesia_region,south_east_asia,25849.8,32741.1,101785.7,27900.0,113000.0,21.4,28600.0,259000.0,False
darbhanga,True,bengal_region,south_asia,25472.7,78368.9,327123.2,24700.0,154500.0,51.8,78400.0,271700.0,False
dardeling,True,steppes_region,eastern_europe,10401.2,10466.1,10466.1,13600.0,30300.0,0.0,13600.0,75300.0,False
darende,True,anatolia_region,middle_east,39708.2,42252.8,80290.6,18000.0,52500.0,20.4,18000.0,59200.0,False
darganata,True,khorasan_region,central_asia,8385.0,22846.5,31635.8,6900.0,8900.0,38.5,10300.0,30900.0,True
dargaz,True,khorasan_region,central_asia,33844.2,34026.0,73747.1,11800.0,28800.0,9.0,11800.0,37600.0,True
darghat,True,arabia_region,middle_east,10263.1,10263.1,10263.1,10900.0,17200.0,4.8,10900.0,28200.0,False
dargol,True,sahel_region,west_africa,27784.5,31109.4,48164.4,8900.0,16900.0,20.8,8900.0,35300.0,True
dargyeling,True,tibet_region,east_asia,9599.5,9599.5,9599.5,4100.0,6700.0,3.5,4100.0,15200.0,True
darkylakh,True,east_siberia_region,north_asia,600.9,600.9,600.9,1500.0,800.0,0.0,1500.0,25500.0,False
darlag,True,tibet_region,east_asia,8873.2,8873.2,8873.2,2600.0,3200.0,4.5,2600.0,13700.0,True
darlington,True,great_britain_region,western_europe,19977.7,26828.2,70597.6,19400.0,58400.0,33.1,27800.0,65300.0,False
darmstadt,True,north_german_region,western_europe,29562.5,134748.4,150535.3,30700.0,133400.0,79.5,138000.0,144800.0,True
darney,True,france_region,western_europe,34870.8,97058.2,143347.1,29300.0,99800.0,57.1,94300.0,111600.0,False
daroca,True,iberia_region,western_europe,34929.5,54871.8,76334.2,23800.0,61900.0,32.7,44400.0,74800.0,False
daroot_korgon,True,khorasan_region,central_asia,9519.4,9527.5,11217.8,3100.0,5200.0,15.3,3100.0,14200.0,True
darrehshahr,True,persia_region,middle_east,30097.2,32903.1,75144.8,27900.0,65000.0,19.4,27900.0,73200.0,False
dartang,True,tibet_region,east_asia,9443.4,9443.4,9452.9,2000.0,1500.0,1.0,2000.0,13100.0,True
dartsedo,True,tibet_region,east_asia,7835.6,8548.0,14710.5,9200.0,22100.0,18.4,9200.0,33200.0,False
darumbal,True,australia_region,australasia,9299.2,9299.2,56608.5,35700.0,141300.0,1.0,35700.0,266100.0,False
darwar,True,deccan_region,south_asia,47339.5,70978.3,230251.0,37700.0,117700.0,27.2,63200.0,128500.0,False
darz,True,persia_region,middle_east,14150.0,15190.1,34518.0,9500.0,10800.0,13.7,9500.0,34200.0,True
darzanji,True,khorasan_region,central_asia,40974.6,41527.5,81466.9,13300.0,33900.0,13.4,14000.0,44700.0,True
dashahai,True,xinjiang_region,east_asia,10547.2,10547.2,10547.2,8500.0,10500.0,9.8,8500.0,19000.0,True
dashev,True,steppes_region,eastern_europe,24079.9,24168.1,83614.2,23300.0,77100.0,6.6,23300.0,89800.0,False
dasmenda,True,anatolia_region,middle_east,46739.9,54210.9,85468.6,20100.0,57700.0,33.1,28500.0,67900.0,False
dasong,True,north_china_region,east_asia,36237.2,36337.9,173301.4,29600.0,124800.0,34.5,29600.0,233800.0,False
dassa_zoume,True,guinea_region,west_africa,19820.2,32361.1,61033.4,24100.0,62300.0,16.4,37000.0,156200.0,False
dastgerdan,True,persia_region,middle_east,5512.3,5512.3,9227.2,8500.0,9300.0,13.1,8500.0,19000.0,False
dasu,True,hindustan_region,south_asia,12921.8,15859.9,38927.8,25700.0,92300.0,21.2,25700.0,99400.0,False
date_loc,True,japan_region,east_asia,31717.2,35099.6,206648.0,29900.0,121100.0,18.5,29900.0,123700.0,False
datia,True,western_india_region,south_asia,14091.7,64093.0,134861.3,28100.0,140200.0,42.0,81800.0,229300.0,False
datian,True,east_china_region,east_asia,22343.1,29390.5,101311.1,22900.0,121600.0,31.2,22900.0,123400.0,False
datian_shizhou,True,east_china_region,east_asia,33546.5,33761.0,91174.2,33200.0,134700.0,24.9,33200.0,135400.0,False
datong_datong,True,north_china_region,east_asia,28008.3,60283.2,119834.0,19000.0,51700.0,53.7,48200.0,72700.0,True
datong_xining,True,west_china_region,east_asia,10975.6,10976.6,31588.1,8200.0,22100.0,19.1,8200.0,28800.0,False
datooga,True,great_lakes_region,east_africa,79866.4,80127.8,266571.5,43800.0,105000.0,4.1,43800.0,117300.0,False
datta,True,manchuria_region,east_asia,15683.5,15683.5,47607.2,600.0,2200.0,3.5,600.0,26800.0,True
daugavpils,True,baltic_region,eastern_europe,25888.8,35544.2,93855.3,24600.0,90200.0,23.3,34400.0,100300.0,False
daulatabad,True,deccan_region,south_asia,47135.2,81761.6,126606.1,26600.0,50500.0,42.7,63000.0,76800.0,True
daule,True,andes_region,south_america,36317.5,40083.6,114597.2,24100.0,93800.0,14.7,25600.0,202300.0,False
daun,True,north_german_region,western_europe,26209.3,59375.9,92738.2,17300.0,56000.0,46.0,49200.0,73000.0,True
daura,True,sahel_region,west_africa,33875.9,35262.8,58798.2,14700.0,29800.0,16.9,14700.0,40200.0,True
dausa,True,western_india_region,south_asia,26153.1,51875.4,88701.3,31400.0,86800.0,29.3,54200.0,104100.0,False
daventry,True,great_britain_region,western_europe,30011.2,70729.7,123349.3,30300.0,126600.0,43.5,65800.0,129200.0,False
davlekanovo,True,ural_region,eastern_europe,28173.1,29672.9,91826.1,23300.0,77100.0,9.8,24000.0,84200.0,False
davos,True,south_german_region,western_europe,4006.4,5737.9,7162.6,1000.0,0.0,42.5,1000.0,21600.0,True
davyd_haradok,True,ruthenia_region,eastern_europe,32669.6,47156.7,129871.6,27800.0,105400.0,22.6,37700.0,120800.0,False
daw_sud,True,nubia_region,east_africa,11446.1,11446.1,11446.1,7900.0,9200.0,12.1,7900.0,22400.0,True
dawande,True,brazil_region,south_america,38261.7,38331.4,88682.3,32400.0,101300.0,1.2,32400.0,197000.0,False
dawbah,True,arabia_region,middle_east,10874.5,10874.5,10874.5,9500.0,10800.0,8.5,9500.0,20000.0,True
dawhee,True,east_coast_region,north_america,42558.4,43354.1,255299.7,26500.0,140700.0,3.4,27200.0,226800.0,False
dawlat_abad,True,khorasan_region,central_asia,34738.3,41516.1,71285.9,19600.0,55700.0,24.1,27300.0,61500.0,False
dawu,True,tibet_region,east_asia,9517.2,9517.2,13641.8,1000.0,0.0,14.5,1000.0,12100.0,True
dax,True,france_region,western_europe,37090.0,75997.9,115213.8,31400.0,113800.0,58.6,68100.0,122300.0,False
daxing,True,north_china_region,east_asia,28337.6,63020.6,112198.0,19500.0,105300.0,83.1,54800.0,253700.0,False
daxue,True,east_china_region,east_asia,21368.5,21368.5,75030.5,18000.0,99800.0,27.2,18000.0,105600.0,False
daxunhyuu,True,alaska_region,north_america,2537.1,2537.1,15174.9,8200.0,22600.0,0.0,8200.0,39900.0,False
daya,True,indonesia_region,south_east_asia,27525.3,35335.7,163486.9,22500.0,87600.0,16.1,22500.0,107600.0,False
daya_kathyn,True,khorasan_region,central_asia,8915.4,17665.3,27956.2,6900.0,8900.0,21.1,10300.0,18000.0,True
dayao,True,south_china_region,east_asia,27542.3,30187.5,80894.1,28100.0,86900.0,24.1,28100.0,93500.0,False
dayaoshan,True,south_china_region,east_asia,20044.1,26142.4,90303.8,18000.0,103500.0,25.8,18000.0,105600.0,False
daye,True,east_china_region,east_asia,31583.2,136039.2,593785.3,24400.0,157800.0,44.2,126600.0,327400.0,False
dayi,True,west_china_region,east_asia,23338.9,36119.0,124593.1,18300.0,87300.0,31.7,18300.0,96300.0,False
dayong,True,east_china_region,east_asia,19895.2,20093.5,77962.6,24600.0,139500.0,28.3,24600.0,206400.0,False
dayr_aqul,True,crescent_region,middle_east,11689.7,14215.8,23108.3,8900.0,42200.0,24.9,12300.0,52700.0,False
dayu,True,east_china_region,east_asia,22755.2,34390.1,123081.2,23500.0,123300.0,26.3,23500.0,196700.0,False
dazhasi,True,west_china_region,east_asia,10043.1,10043.1,10748.0,1500.0,11300.0,48.1,1500.0,27700.0,False
dazhu,True,west_china_region,east_asia,24656.8,42803.1,221924.6,18700.0,120200.0,31.1,36500.0,184300.0,False
dazu,True,west_china_region,east_asia,19700.3,96738.7,281223.4,22600.0,140500.0,41.0,107000.0,245800.0,False
deadose,True,aridoamerica_region,north_america,40670.5,40686.9,217223.7,26500.0,140700.0,10.0,26500.0,226800.0,False
dean,True,east_china_region,east_asia,26993.9,93051.2,489691.0,25400.0,153100.0,44.1,96900.0,363200.0,False
deatnu,True,scandinavian_region,western_europe,1543.0,1543.0,1965.8,1600.0,28500.0,6.8,1600.0,34100.0,False
debagarh,True,bengal_region,south_asia,34420.3,58147.8,285420.1,29200.0,118500.0,28.9,60700.0,206900.0,False
debar,True,balkan_region,eastern_europe,20553.1,34529.5,89375.8,27800.0,110400.0,20.8,35500.0,114400.0,False
debarq,True,ethiopia_region,east_africa,30092.9,30116.4,72142.8,34700.0,77000.0,11.2,34700.0,100100.0,False
debarwa,True,ethiopia_region,east_africa,47080.9,47416.6,94475.6,38000.0,69200.0,9.8,38000.0,88500.0,False
debdou,True,maghreb_region,north_africa,22029.3,28519.7,43512.5,5200.0,9900.0,18.3,12900.0,18600.0,True
debica,True,baltic_region,eastern_europe,35449.8,65079.1,158060.9,28200.0,103000.0,27.1,58600.0,110400.0,False
debila,True,maghreb_region,north_africa,11189.9,11730.1,11730.1,7900.0,9200.0,16.1,7900.0,22400.0,True
debin,True,east_siberia_region,north_asia,642.9,642.9,642.9,2100.0,14800.0,0.0,2100.0,29800.0,False
debra_berhan,True,ethiopia_region,east_africa,44423.6,45381.3,135058.1,34400.0,87900.0,11.3,34400.0,96400.0,False
debra_warq,True,ethiopia_region,east_africa,28498.5,28583.1,70671.2,32300.0,73900.0,13.9,32300.0,92500.0,False
debrc,True,balkan_region,eastern_europe,31823.2,62621.1,145696.6,26800.0,158100.0,34.4,53200.0,293400.0,False
debre_bizen,True,ethiopia_region,east_africa,27628.9,27637.4,64826.9,35700.0,65500.0,2.2,35700.0,79600.0,False
debre_libanos,True,ethiopia_region,east_africa,40048.2,42345.2,98286.6,35600.0,79100.0,17.5,35600.0,173600.0,False
debre_tabor,True,ethiopia_region,east_africa,30888.4,31174.3,74363.5,34700.0,77000.0,13.4,34700.0,100100.0,False
debrecen,True,carpathia_region,eastern_europe,57687.7,75809.5,125510.5,28200.0,130400.0,35.6,40900.0,132700.0,False
debyosy,True,ural_region,eastern_europe,26183.1,27051.6,91968.9,14800.0,45300.0,1.6,14800.0,56000.0,False
dechang,True,west_china_region,east_asia,18612.8,19386.5,50468.4,26000.0,72900.0,28.4,26000.0,86200.0,False
decin,True,south_german_region,western_europe,29120.4,60494.6,119819.5,23700.0,86800.0,43.2,56300.0,107100.0,False
ded_khulsun,True,steppes_region,eastern_europe,14271.4,14276.1,38138.2,13300.0,33900.0,4.3,13300.0,41300.0,False
dedesi,True,southern_africa_region,southern_africa,61498.6,61498.9,205149.1,35400.0,89400.0,1.0,35400.0,97400.0,False
deer_lodge,True,west_coast_region,north_america,3482.9,3482.9,14155.6,8200.0,22500.0,0.0,8200.0,36500.0,False
degehabur,True,somalia_region,east_africa,24804.0,24927.2,51813.8,17200.0,28400.0,8.2,17200.0,47100.0,False
deh_kord,True,persia_region,middle_east,18833.2,27477.0,43386.5,11400.0,33600.0,30.6,12100.0,45600.0,False
deh_kundi,True,persia_region,middle_east,15014.5,17137.8,36059.9,10800.0,31900.0,17.0,10800.0,47700.0,False
dehagh,True,persia_region,middle_east,10731.9,14621.0,21528.8,6700.0,13400.0,18.7,8100.0,18600.0,True
dehaj,True,persia_region,middle_east,7160.8,10292.4,13278.2,7000.0,7000.0,13.6,9800.0,18900.0,True
dehdasht,True,persia_region,middle_east,27767.7,33378.4,70990.0,30100.0,49800.0,25.8,37800.0,59100.0,False
dehdez,True,persia_region,middle_east,20648.4,21612.1,54653.1,18000.0,52500.0,18.3,18000.0,62600.0,False
dehgolan,True,persia_region,middle_east,43405.0,43931.7,77984.5,20100.0,57700.0,24.7,20800.0,67900.0,False
dehistan,True,khorasan_region,central_asia,15082.3,15328.3,30930.6,6900.0,8900.0,10.2,6900.0,21200.0,True
dehloran,True,crescent_region,middle_east,31390.8,35568.5,71691.3,21900.0,50400.0,15.4,22600.0,56500.0,False
dehram,True,persia_region,middle_east,23593.5,24154.0,60679.3,22000.0,48500.0,14.1,22000.0,57300.0,False
dehshir,True,persia_region,middle_east,6407.1,9017.4,12143.4,8500.0,10500.0,18.0,9900.0,19000.0,False
dehskan_ziibi,True,canada_region,north_america,40520.1,40520.1,214029.2,30300.0,138200.0,1.0,30300.0,127400.0,False
dehtal,True,persia_region,middle_east,15356.6,15366.2,38837.1,9500.0,10800.0,12.5,9500.0,34200.0,True
dehua,True,east_china_region,east_asia,22420.5,27368.8,93620.3,21900.0,120100.0,31.6,21900.0,122400.0,False
dehua_jiujiang,True,east_china_region,east_asia,31921.0,159231.9,603380.9,24400.0,157800.0,59.2,152100.0,381600.0,True
deir_ez_zor,True,crescent_region,middle_east,11093.6,14319.1,27479.3,7900.0,9200.0,29.5,7900.0,22400.0,True
deir_qamar,True,crescent_region,middle_east,33646.8,146707.1,147391.4,26400.0,92400.0,68.8,98100.0,103900.0,True
dej,True,carpathia_region,eastern_europe,29577.1,38299.3,129345.4,28400.0,112100.0,22.7,36800.0,118500.0,False
dejiang,True,south_china_region,east_asia,20915.9,26182.7,75835.3,16200.0,86200.0,29.2,21400.0,81600.0,False
dekemhare,True,ethiopia_region,east_africa,41624.2,41673.5,88858.2,36300.0,67200.0,6.2,36300.0,81700.0,False
del_khad,True,mongolia_region,east_asia,11003.2,11003.2,11003.2,7500.0,9000.0,0.0,7500.0,27000.0,True
delaram,True,persia_region,middle_east,14131.3,16095.6,30380.6,6400.0,4100.0,15.4,7800.0,27300.0,True
delemont,True,south_german_region,western_europe,30209.3,55952.8,126835.5,26300.0,94100.0,39.1,55300.0,116200.0,False
delger_moron,True,mongolia_region,east_asia,8022.1,8022.2,8172.6,0.0,0.0,23.3,0.0,12900.0,True
delhi,True,hindustan_region,south_asia,28902.3,48611.9,90778.3,28000.0,101100.0,57.4,43200.0,104900.0,False
deli,True,indonesia_region,south_east_asia,15600.4,61465.7,217642.2,24000.0,92700.0,27.9,72500.0,223700.0,False
delijan,True,persia_region,middle_east,17940.5,26102.9,47003.2,12800.0,30300.0,19.9,20500.0,41400.0,False
deliktash,True,anatolia_region,middle_east,44724.9,46826.5,82825.9,18600.0,54200.0,30.1,19300.0,60500.0,False
delinde,True,west_siberia_region,north_asia,340.0,340.0,340.0,1500.0,5500.0,0.0,1500.0,25500.0,False
deline,True,alaska_region,north_america,1236.5,1236.5,2632.8,2300.0,13100.0,0.0,2300.0,34400.0,False
delitzsch,True,north_german_region,western_europe,29560.8,104731.9,135916.3,32800.0,141200.0,60.9,100000.0,134300.0,False
delmenhorst,True,north_german_region,western_europe,31670.0,211133.5,215315.2,31700.0,134900.0,82.8,141200.0,148000.0,True
deloraine,True,great_lakes_region,east_africa,63792.2,63926.3,191989.7,41700.0,103800.0,3.8,41700.0,108300.0,False
deloy_chet,True,alaska_region,north_america,3316.6,3316.6,14038.5,800.0,500.0,0.0,800.0,29200.0,True
deloy_ges,True,alaska_region,north_america,3210.9,3210.9,12189.7,2000.0,26800.0,0.0,2000.0,40100.0,False
deltana,True,alaska_region,north_america,1260.4,1260.4,3083.0,2500.0,5100.0,0.0,2500.0,13600.0,False
delyankir,True,east_siberia_region,north_asia,376.5,376.5,376.5,2300.0,5700.0,0.0,2300.0,31500.0,False
demak,True,indonesia_region,south_east_asia,31720.4,78907.6,589554.2,27400.0,119800.0,25.5,75900.0,291700.0,False
demba,True,kongo_region,central_africa,58639.8,58639.8,183646.1,37200.0,83600.0,5.2,37200.0,213000.0,False
dembimbosaage,True,west_coast_region,north_america,7223.3,7223.3,26718.7,13900.0,34000.0,0.0,13900.0,50500.0,False
demensk,True,russian_region,eastern_europe,28907.6,38198.5,100076.7,27200.0,101500.0,20.8,35600.0,109400.0,False
demerara,True,colombia_region,south_america,22858.1,27020.9,75838.2,24300.0,89100.0,1.0,24300.0,261100.0,False
demetrias,True,balkan_region,eastern_europe,21105.2,29102.8,63634.3,19300.0,49700.0,22.7,27000.0,55300.0,False
demidov,True,russian_region,eastern_europe,28125.3,34727.5,99782.6,27200.0,97800.0,18.1,36300.0,109400.0,False
demirci,True,anatolia_region,middle_east,26304.6,35328.2,91543.6,25000.0,69100.0,22.3,32700.0,74600.0,False
demmin,True,north_german_region,western_europe,26291.5,91054.1,100371.6,30700.0,138800.0,64.5,89000.0,130200.0,False
demnate,True,maghreb_region,north_africa,31310.3,32812.4,71356.7,29400.0,68500.0,11.5,29400.0,77200.0,False
demon,True,russian_region,eastern_europe,28343.1,28400.5,96978.6,23300.0,77500.0,16.2,23300.0,91900.0,False
